"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Grina",-0.0694550926915102,0.610617731861165,-0.561369676132885,0.575809412582735,1,-8.75589543363654
"Lysmd2",-0.0495732293690606,0.278818686926481,-0.561110615643605,0.575985314360602,1,-8.75604180192512
"Cdk16",0.0726478446794498,0.752179240379925,0.560926767849274,0.576110162424003,1,-8.7561456345714
"Samd8",-0.0403600051200442,0.214855367705916,-0.560908717776703,0.576122420635263,1,-8.7561558269792
"Ppa2",-0.0373941915437186,0.178146355340308,-0.560866103195147,0.576151361654201,1,-8.75617988903502
"Mxd4",-0.0505920010594819,0.33542377526748,-0.560819704993596,0.576182873050794,1,-8.75620608542237
"Gbp5",0.0237413390131876,0.0419536039166675,0.560814677900904,0.576186287256654,1,-8.75620892358557
"Adam15",-0.0445110686458644,0.277610858996721,-0.560714164358677,0.576254554179773,1,-8.75626566555951
"Cbfb",0.0696470395571565,1.09885296348699,0.560702727034479,0.576262322442542,1,-8.75627212152521
"Cant1",-0.062288438527771,0.682107938357094,-0.560697772126579,0.576265687845499,1,-8.75627491835514
"Atg12",-0.0452632884392677,0.26126035405486,-0.560609426605246,0.576325694230038,1,-8.75632478143556
"Rnf223",-0.0101886090232412,0.0155357308247308,-0.560607353411628,0.576327102428512,1,-8.75632595147265
"Tbc1d31",-0.0192496179345796,0.054277343083521,-0.560572345448253,0.576350881527633,1,-8.75634570807868
"Rhebl1",0.0301891165576533,0.0938676013465729,0.560550434140944,0.576365764984647,1,-8.7563580730147
"Cdkn2aipnl",0.0561360936688792,0.483376260567181,0.560389007407553,0.576475421250875,1,-8.75644915415599
"BC003965",0.0656190859774145,0.670764973392965,0.560382019920127,0.576480168037081,1,-8.75645309608865
"Ano7",0.0485783614641183,0.221408736039813,0.55992890810713,0.576788018900456,1,-8.7567086110567
"Spire2",-0.0599650887727876,0.604489036109175,-0.559759993625712,0.576902802023867,1,-8.75680381132339
"Acad11",0.0265322106111098,0.0943850675001179,0.559646779305456,0.576979741114269,1,-8.75686760298126
"Pnliprp2",-0.0305879746131583,0.0823794424932858,-0.559630640379342,0.576990709334108,1,-8.75687669556452
"Neurl2",0.00891126592776049,0.00965777071112451,0.559589868259604,0.577018419030517,1,-8.75689966519456
"Adamts12",0.00891126592776049,0.00965777071112451,0.559589868259604,0.577018419030517,1,-8.75689966519456
"Zfp523",0.045902824277344,0.268781291451671,0.559396423633608,0.577149897245772,1,-8.75700862267609
"Tdrd12",-0.0187623915267617,0.0227313397556669,-0.559274514229607,0.577232762584693,1,-8.75707726878945
"AA986860",-0.0747142866593839,0.889921681933301,-0.558780560316342,0.577568575524834,1,-8.7573552577294
"Git1",-0.0618785631472807,0.550944480692638,-0.55833796778117,0.577869549890036,1,-8.75760413401142
"Tubb4a",-0.0262087979253778,0.0612293348718248,-0.55821537227508,0.577952931251607,1,-8.75767303660537
"Abt1",-0.0186363155100371,0.0610744629662079,-0.558185111975981,0.577973513191497,1,-8.7576900415472
"Sec14l2",-0.0186082597979426,0.039827131398419,-0.558150480155783,0.577997068908437,1,-8.75770950196523
"Yif1b",-0.0242935082311663,0.0856042476666733,-0.558131200306158,0.578010182789198,1,-8.7577203352372
"Thtpa",0.0387705368992317,0.210774069187482,0.557849819113406,0.578201590460687,1,-8.75787839990846
"Cblb",0.0537723962209476,0.316083415200872,0.557768229351121,0.578257097008674,1,-8.75792421779156
"Cysrt1",-0.0285613565764211,0.122137972587882,-0.557695409815391,0.578306639208638,1,-8.75796510500559
"Akap13",-0.0701717269859073,0.985630749418171,-0.557496360208412,0.578442071384455,1,-8.75807684167875
"Fermt1",0.073881147878756,0.926974568225245,0.557407105561293,0.578502804633314,1,-8.75812693198186
"Wwc2",0.0566589383764937,0.45533300486028,0.557376260962759,0.578523793521611,1,-8.75814424032316
"Pepd",-0.06972053651454,0.6260149331525,-0.557149951486669,0.578677801914692,1,-8.75827120400247
"Ppm1f",0.0291987157942052,0.109903412656699,0.557043795202314,0.578750050253046,1,-8.75833074192904
"Elp4",0.0282915257795241,0.0942255835372565,0.556990776014889,0.57878613590942,1,-8.75836047360581
"Sidt1",0.0343233890479459,0.128818547400839,0.556927601786985,0.578829134640085,1,-8.75839589627316
"Marveld3",0.0716679400118083,0.819736024777659,0.556866133990203,0.578870973372396,1,-8.75843035828832
"Swap70",-0.0374641622463047,0.206071344779115,-0.556845988563438,0.578884685892578,1,-8.75844165203047
"Cuedc1",0.0428603235264091,0.188521480166188,0.556593594235414,0.579056497925841,1,-8.75858311258557
"Adtrp",-0.0110103992095049,0.0156111088247227,-0.556368919123995,0.579209461144081,1,-8.75870898361099
"Ccdc154",-0.00648404147478261,0.00790208385529272,-0.556314215838674,0.579246707127529,1,-8.75873962270085
"Trmu",-0.0241201549603585,0.0973886786274141,-0.556288033354568,0.579264534474777,1,-8.75875428634535
"Pck2",-0.060813149504343,0.400708389651391,-0.556275508327085,0.579273062711974,1,-8.75876130081348
"Arhgap27",0.0749252385032867,0.97709755240045,0.556186166865275,0.579333896663476,1,-8.75881133070884
"Hipk2",0.0508961442366269,0.31561378691628,0.556182053873938,0.579336697334728,1,-8.75881363373078
"Blmh",-0.0377750919974641,0.187841373191007,-0.556180162224688,0.579337985423164,1,-8.75881469293223
"Alg13",0.0197395894766948,0.0592960765106533,0.556028043106768,0.579441572981169,1,-8.75889985809672
"Pwwp2a",-0.0548934439610605,0.426438495224107,-0.55600328459075,0.579458433460324,1,-8.75891371716892
"Fkbp15",0.0358744381187255,0.212712518121703,0.555861156410885,0.579555226868952,1,-8.75899326438128
"Alg12",-0.0280167424973365,0.0948341566135496,-0.555839721717495,0.579569825184473,1,-8.75900525933424
"Zbtb43",-0.0479021026004173,0.313142576050022,-0.555804720293578,0.579593663636025,1,-8.75902484530384
"Cd79a",0.0100867035699418,0.020581734186963,0.555716063521275,0.579654047273761,1,-8.75907445005389
"Coq7",0.0411974834020124,0.207988861708494,0.555631476391448,0.579711661893072,1,-8.75912177044905
"Aoc2",0.0346685210037314,0.169948543392463,0.555598416468466,0.579734180656509,1,-8.75914026314458
"Baiap2l1",0.0746817629919131,1.31528260950282,0.555559059339309,0.579760989304393,1,-8.75916227687612
"Tnnc2",-0.00647707719787626,0.00790601418978445,-0.555529542624924,0.579781095406232,1,-8.75917878552436
"Pigb",0.0354141250055514,0.168193953314454,0.555455100595724,0.579831805065849,1,-8.7592204169534
"Plk2",0.0770357296446727,0.656598326081305,0.555208133182561,0.580000053556712,1,-8.75935849285453
"Commd3",-0.046984918071232,0.297397539628403,-0.555077854951469,0.580088815985614,1,-8.75943130493876
"Mpig6b",-0.0139059739504323,0.0212177157103215,-0.555028809211618,0.580122233979902,1,-8.75945871204507
"Vapb",-0.0612368357489306,0.626901863071725,-0.555021932471173,0.580126919615493,1,-8.75946255462388
"Atl1",0.0122292233134769,0.0194487685799834,0.554725576856973,0.58032886588267,1,-8.75962810698952
"Lsm7",0.0602295587874221,0.571090678842643,0.554662154467733,0.580372088286243,1,-8.75966352505857
"Tmem102",-0.054258613091741,0.435202402673945,-0.554659549250347,0.580373863776492,1,-8.75966497984941
"Nkain2",-0.0196116676396277,0.0239832725941681,-0.554605244236695,0.580410873952678,1,-8.75969530300377
"Gpsm2",0.0445284990508049,0.191737778514488,0.554557387459091,0.580443490430945,1,-8.75972202310805
"Cep55",0.0505046088209869,0.218518201546819,0.554326845588645,0.580600626969125,1,-8.75985071054773
"Slc11a1",-0.0181072220177836,0.0408158390333903,-0.554286738549831,0.580627965852671,1,-8.75987309268668
"Mtss1",-0.0572431192273499,0.580634142369515,-0.554145232310052,0.580724428189237,1,-8.7599520488191
"Zfp871",0.0513770310471361,0.397235021491729,0.554070890299439,0.58077510889384,1,-8.75999352134815
"Rasgrf1",-0.0495140958730414,0.236440603737225,-0.554007453388232,0.580818356996818,1,-8.7600289059719
"Topbp1",0.0481074476561528,0.320906526855436,0.553878633583695,0.580906184585299,1,-8.76010074828297
"Col23a1",-0.00557550000286144,0.00852884360736413,-0.553465848391842,0.581187658410343,1,-8.76033084515361
"Cd4",-0.00444692073510618,0.00545123104027496,-0.5533846379076,0.581243042599286,1,-8.76037609385393
"Csf2rb2",0.0183814751296884,0.0237990941191573,0.553346759353649,0.581268875995301,1,-8.76039719669646
"Las1l",-0.067692371140937,0.608994406427661,-0.553111498966532,0.58142933716821,1,-8.76052823245792
"Serinc3",-0.0697298479060997,1.16829599766636,-0.553109457013275,0.581430729990328,1,-8.76052936954636
"Efemp1",0.0395616676258389,0.208334401532942,0.553061236646159,0.581463621700139,1,-8.76055622047737
"Pi4k2a",0.0505230585376615,0.343855013322556,0.552962863342386,0.581530726088452,1,-8.76061099125268
"Fbxw9",0.051797568805303,0.314710327019096,0.552931349516917,0.581552223714087,1,-8.76062853498795
"Msto1",-0.0438469699991126,0.21156403476169,-0.552803576894255,0.581639389577581,1,-8.76069965577846
"Lsm1",-0.0430860940234637,0.248537640933663,-0.552662653891635,0.58173553375636,1,-8.76077807738844
"Sorbs2",-0.0608648451752691,0.414606377470132,-0.552580868076893,0.581791335273256,1,-8.76082358089702
"Pacsin2",0.0674373863833187,0.743718187270132,0.552539525566165,0.581819543757205,1,-8.76084658025216
"Clip4",0.0151799349933983,0.0230993033647503,0.552218246644555,0.582038778276316,1,-8.7610252534418
"Usf1",0.058839741900435,0.488792645180749,0.552097719578445,0.582121033718478,1,-8.76109225564616
"S100b",0.0213067679778383,0.0611485891865166,0.551583356646161,0.582472130096001,1,-8.76137803177011
"Lzts3",0.0487876086331107,0.259714177242884,0.551540034998751,0.582501705380355,1,-8.7614020888594
"Klhl25",0.0281808146545501,0.0989663392925556,0.551447104074495,0.582565150855448,1,-8.76145368830739
"Golga4",0.0689872841573382,1.00967573738171,0.551344787356908,0.582635007953336,1,-8.76151048917677
"Sdr42e1",0.0176313111881688,0.0411846478209868,0.551129224135079,0.582782197486303,1,-8.76163012427488
"Pa2g4",-0.0482271104159683,0.322241664192752,-0.551116824569706,0.582790664615749,1,-8.76163700447617
"Rtkn",-0.0671510993461658,0.558549797670611,-0.550948640417159,0.58290551608837,1,-8.7617303103596
"Cyp2d22",-0.0140281530264332,0.0280057816387929,-0.550814438120468,0.582997169339564,1,-8.76180474334761
"Pcmtd1",0.0342405344855494,0.145917185086827,0.550464215873643,0.583236385213757,1,-8.76199890318726
"Vps18",0.0383771066320452,0.228440519634192,0.550326133473321,0.583330713811142,1,-8.76207542100337
"Rin1",-0.038563784041961,0.22304100477311,-0.550111330844317,0.583477466850608,1,-8.76219441510409
"Ache",0.0433860426306781,0.225177256180688,0.55007308104841,0.583503600922263,1,-8.76221559948065
"Abcd4",0.0399781886434945,0.185414157784238,0.549845691309296,0.583658975788294,1,-8.7623415074421
"Wdr54",0.0113542640459651,0.0172884867454642,0.549735737356023,0.583734114079638,1,-8.76240237148093
"Fastkd1",0.023132245022081,0.0717221551251783,0.549707812841963,0.583753197343958,1,-8.76241782692235
"Krt36",-0.017894969986764,0.0237187808487826,-0.549692581661659,0.583763606266773,1,-8.7624262566279
"Pde4c",-0.0155151050189045,0.0258401152687982,-0.549424732036128,0.583946667883663,1,-8.76257446021916
"Tmem128",0.0620295103797606,0.630298898318566,0.549224047677381,0.584083843230855,1,-8.76268545362032
"Setd1b",-0.0597829727826122,0.488912125218736,-0.549127163167775,0.584150072906465,1,-8.76273902354648
"Nktr",0.0642743795540623,0.775962865384237,0.548914416925318,0.584295517424868,1,-8.7628566234308
"Zbtb48",-0.0473904255459472,0.212568983850983,-0.548761464761978,0.584400094136183,1,-8.76294114291362
"Dbp",0.0397261256230771,0.130435698820407,0.548537751299754,0.584553067801418,1,-8.7630647220551
"Gstk1",0.0185703293723725,0.0414057163622973,0.548462920571745,0.584604240737641,1,-8.76310604731214
"Fcer1g",-0.0292322797412245,0.114782872395502,-0.548442775233753,0.584618017472991,1,-8.76311717161429
"Itga2",-0.0938347569068878,1.31564591130313,-0.548314238683416,0.584705923009271,1,-8.76318814023138
"Ttc9c",0.0612715762324899,0.648257515119888,0.547875771690172,0.585005835439547,1,-8.76343010569523
"Ap3s2",-0.0380395165396114,0.172863452641521,-0.54770429660009,0.585123144534587,1,-8.76352468089243
"Ccdc68",-0.0530857867527329,0.330550340916945,-0.547697069756343,0.585128088787914,1,-8.76352866613226
"Rrm2",0.0855810569163152,0.442278208243126,0.547587416065611,0.58520311090246,1,-8.76358912819907
"Ikzf1",0.0242254412751142,0.0565900123546375,0.547523616073642,0.585246763233639,1,-8.76362430140793
"Timm21",0.0277761852362424,0.102663700772917,0.547507883282509,0.585257527938249,1,-8.76363297433693
"D16Ertd472e",-0.0276455556647051,0.0606385176854519,-0.547402506438282,0.585329631385294,1,-8.76369105846267
"Pnrc2",0.0610474916704712,0.664026670950008,0.54702394215517,0.585588696177985,1,-8.76389963289121
"Pdcl",0.0427443390901449,0.270967021247504,0.546926725425266,0.585655233710204,1,-8.76395317244243
"Zdhhc4",-0.040281287772909,0.238653485300279,-0.546803583511622,0.585739520193389,1,-8.76402097602651
"Cnih2",-0.00849816323577211,0.0130022004281684,-0.546690345374075,0.585817032920633,1,-8.76408331306457
"Olfr1358",-0.00549526096229168,0.00683463859340528,-0.546219639300105,0.58613928809339,1,-8.76434229689857
"Map3k8",0.0340016598934674,0.143464238033725,0.54605159894425,0.586254352233279,1,-8.76443469947301
"Ikbip",-0.0398374995934593,0.202968747687532,-0.545582852491622,0.586575378391815,1,-8.76469230591735
"Cilp",-0.0133537809557807,0.016631988001318,-0.545539255365127,0.586605240566672,1,-8.76471625417575
"Ddx6",-0.0609501136705001,0.891710086523835,-0.545505212108581,0.58662855924483,1,-8.76473495309251
"Nprl2",0.0332400320875264,0.137280521528834,0.545369703664927,0.586721383059633,1,-8.76480937222704
"Pole",0.0352191223707071,0.142909341279303,0.545154653310754,0.586868707575789,1,-8.76492743681819
"Matk",-0.0225004849992766,0.0367734533283933,-0.545124343661709,0.586889473201523,1,-8.7649440733683
"Nubp2",-0.0491480964851681,0.393547121207532,-0.545102072747922,0.58690473158127,1,-8.76495629698099
"Tm7sf2",0.0462402109832709,0.285507678897838,0.545038277095683,0.586948440667128,1,-8.76499130911198
"Limk1",-0.0276177990096234,0.0769210207609419,-0.54503768519824,0.586948846208139,1,-8.76499163393621
"Sft2d2",-0.0639508121925112,0.935696644703952,-0.544856968110855,0.587072671437856,1,-8.76509079230458
"Rnf138",0.0488851979042696,0.35090385568701,0.544177023845962,0.587538671266442,1,-8.76546358073446
"Pdcd5",-0.0393758575107518,0.246033910688917,-0.543816427260204,0.587785876636124,1,-8.76566109480275
"Itga4",-0.0272993198982887,0.0543986622848647,-0.54380257037423,0.587795377136351,1,-8.76566868221113
"Smim14",-0.0696829787535555,0.868708533230979,-0.543750658013005,0.587830969713384,1,-8.76569710537975
"Hoga1",0.0321330707915713,0.081333124149987,0.543252288474705,0.588172717378743,1,-8.76596983650265
"Sh2d4a",0.0661622301453455,0.757334584824954,0.543231127828173,0.588187229962419,1,-8.76598141109635
"Ppp4c",-0.0535979368436512,0.514776095328375,-0.543178482949561,0.588223336072362,1,-8.76601020520394
"Plxnd1",-0.0417929331956156,0.13882012440328,-0.543134184619279,0.588253718567973,1,-8.76603443201908
"Sipa1l2",0.0275844486103327,0.120731310188808,0.543115190919067,0.588266745831051,1,-8.76604481909711
"Mmab",-0.0270141652605239,0.0850721223093193,-0.543114070624531,0.588267514214871,1,-8.7660454317409
"Taf3",-0.0291481205593232,0.098792260786089,-0.542967317255212,0.588368172988773,1,-8.76612567436539
"Sept11",-0.0634807612573659,0.662609506991088,-0.542910602694222,0.588407075916857,1,-8.76615667929367
"Sbno1",-0.046307419666973,0.391614759800329,-0.542824286924053,0.588466285887633,1,-8.76620386054296
"Tti2",0.0401839077509575,0.208341198604126,0.542619813313917,0.588606559660476,1,-8.76631559854653
"Gtpbp6",0.0590306575287932,0.572090242105684,0.542185325745276,0.58890468052999,1,-8.76655289255904
"Cyp2b10",0.0115431545309115,0.0227314887471377,0.542088440466123,0.588971167391842,1,-8.76660578038225
"Tex30",0.0226047245711178,0.0789904706764038,0.541986611316146,0.58904105074182,1,-8.76666135684282
"Abhd18",0.0131192961765369,0.0251198672647381,0.541985299462733,0.589041951066451,1,-8.76666207276036
"Insr",-0.0470469540239593,0.270436760265284,-0.541875436175365,0.589117352497528,1,-8.76672202231989
"Phkg2",0.0537277006841897,0.36251001915366,0.541813350372829,0.589159965258557,1,-8.76675589559644
"Cpsf6",0.0728599062580381,1.01089885914965,0.541699412442999,0.58923817062505,1,-8.76681804874015
"Rbbp5",0.0507132603179115,0.355172094939507,0.541480053064256,0.589388749455469,1,-8.76693767269523
"Chdh",-0.0523755396114738,0.290496230596084,-0.541471409218872,0.589394683375703,1,-8.76694238548483
"Mcm6",-0.0534793869924602,0.358271840655643,-0.541454798292061,0.589406086702472,1,-8.76695144186944
"Ap4m1",0.0619609910336197,0.498528904907769,0.540772118580289,0.589874832592076,1,-8.76732340432525
"N4bp2",0.0308477257701023,0.141028321885978,0.540670320859015,0.58994474452925,1,-8.76737882950289
"Sympk",-0.0560313949307629,0.632830821786238,-0.540346422400095,0.59016721505886,1,-8.76755511148851
"Tnip1",0.0736994015477425,0.741012206596006,0.540285836028009,0.590208833326183,1,-8.76758807400898
"Dedd2",-0.0634484339888021,0.670041349029866,-0.540229173732116,0.590247757290787,1,-8.76761889827792
"Zfp54",-0.0259430858375899,0.0840924060196781,-0.540129267079845,0.590316390736809,1,-8.76767323963225
"Mob4",0.0541031696869028,0.436672194311142,0.540027340776088,0.59038641547832,1,-8.76772866922135
"Rtn4rl1",-0.0115661573985934,0.0230367852514636,-0.539928676130627,0.590454203114252,1,-8.76778231514872
"Nacc2",0.0423372103399831,0.195359478352952,0.539887579441117,0.590482439705766,1,-8.7678046573602
"Lima1",-0.0583511321344178,0.656599038225511,-0.539749267254795,0.590577475467403,1,-8.7678798383475
"Arhgef10l",0.0411503518336845,0.238922785436919,0.539635459632006,0.590655679243824,1,-8.76794168526998
