"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"2279",1.14519108365862e-10,0.280424610839718,0.752,0.416,2.18261968634497e-06,"5","Kmt5b"
"2280",9.22085190412568e-10,0.280327985940254,0.733,0.418,1.75740216440731e-05,"5","Tsc22d4"
"2281",9.57026719209138e-11,0.280183582748242,0.663,0.331,1.8239972241407e-06,"5","Clip2"
"2282",1.32400580849155e-15,0.279722093909231,0.525,0.162,2.52342267040405e-11,"5","Slc25a4"
"2283",2.5022412604565e-08,0.27964773587699,0.653,0.366,0.000476902161830405,"5","Ranbp3"
"2284",2.69705366557285e-16,0.279478364280451,0.366,0.086,5.14031458121529e-12,"5","Ska2"
"2285",3.64594905294272e-09,0.279208096559689,0.713,0.419,6.94881430000353e-05,"5","Cggbp1"
"2286",4.41081920570219e-19,0.278513980327724,0.436,0.106,8.40658032414781e-15,"5","Pnpt1"
"2287",5.88069018334786e-11,0.278349912014441,0.416,0.154,1.12080074204427e-06,"5","Ttc13"
"2288",1.88478563040883e-11,0.277941970430112,0.604,0.29,3.59221293299619e-07,"5","Oser1"
"2289",1.93919669128335e-14,0.277891580024541,0.663,0.289,3.69591497391693e-10,"5","Wipi2"
"2290",2.27615887151526e-08,0.277753072684586,0.614,0.339,0.000433813119322093,"5","Irf3"
"2291",8.85278092002784e-36,0.277720228582289,0.446,0.054,1.68725151554811e-31,"5","Tnfaip8l1"
"2292",7.69865575870861e-09,0.277607740047279,0.693,0.374,0.000146728680105227,"5","Slc1a5"
"2293",3.74979356185337e-12,0.277485378645599,0.495,0.197,7.14673154953634e-08,"5","Psmd3"
"2294",6.88493723906581e-13,0.277484722979526,0.634,0.283,1.31220018839355e-08,"5","Cpne1"
"2295",6.33370532246335e-07,0.277452369297276,0.723,0.499,0.0120714089740829,"5","Msl1"
"2296",1.19092152851506e-13,0.277390719762188,0.703,0.332,2.26977734119685e-09,"5","Phrf1"
"2297",1.12667763298323e-09,0.277365125754338,0.653,0.349,2.14733490070274e-05,"5","Hbp1"
"2298",9.89352949873763e-13,0.277080800146381,0.485,0.184,1.88560778716441e-08,"5","Dynlt3"
"2299",3.49199782598781e-12,0.277077467432683,0.465,0.162,6.65539865655017e-08,"5","Pdia5"
"2300",2.40525658665339e-11,0.277066882916891,0.733,0.391,4.58417852850269e-07,"5","Mib1"
"2301",4.77394514104543e-12,0.276828496432457,0.515,0.203,9.09866204431848e-08,"5","Per1"
"2302",1.35366983287713e-09,0.27671891294171,0.663,0.36,2.57995933448052e-05,"5","Rnf14"
"2303",1.74956763963665e-10,0.276682713871797,0.614,0.293,3.33450096438348e-06,"5","Ankrd10"
"2304",5.07096827250191e-17,0.276630836624612,0.475,0.137,9.66475843056139e-13,"5","Mphosph10"
"2305",6.9091658264175e-14,0.276427464821153,0.594,0.246,1.31681791485691e-09,"5","Sash1"
"2306",1.0880464248734e-13,0.276373465084853,0.485,0.17,2.07370768116622e-09,"5","Ecd"
"2307",4.02969866087927e-11,0.276263172277298,0.257,0.063,7.6802026777698e-07,"5","Rbms3"
"2308",9.64598230826258e-11,0.276071420322357,0.693,0.348,1.83842776813177e-06,"5","Ip6k2"
"2309",7.55199597362179e-08,0.275987937417252,0.525,0.274,0.00143933491261258,"5","Nek7"
"2310",4.27835382848518e-07,0.275729281107292,0.663,0.394,0.0081541145617099,"5","Fam214b"
"2311",1.61335316888179e-10,0.275723706593564,0.723,0.383,3.0748898045718e-06,"5","Ern1"
"2312",0.000100127378660812,0.275656877621682,0.673,0.451,1,"5","Tnip1"
"2313",5.12573671096491e-09,0.275486226196611,0.663,0.356,9.76914159742802e-05,"5","Thrap3"
"2314",6.0003292494976e-17,0.275405578357458,0.327,0.067,1.14360275166175e-12,"5","L1cam"
"2315",1.328576320757e-09,0.275310191280204,0.614,0.328,2.53213360973077e-05,"5","Dpf2"
"2316",3.71124327289535e-05,0.275279575854598,0.901,0.624,0.707325855381125,"5","Lasp1"
"2317",1.6846026398469e-10,0.275259264762019,0.683,0.36,3.21068417128422e-06,"5","Zmynd8"
"2318",6.662483799575e-11,0.275104506781473,0.832,0.486,1.269802787361e-06,"5","Dusp11"
"2319",7.43170136767933e-07,0.275007818318068,0.267,0.098,0.01416407963666,"5","Ntn1"
"2320",5.11941164770479e-16,0.274821211713236,0.386,0.097,9.75708665936055e-12,"5","Zmynd19"
"2321",2.30102602115842e-21,0.274806132203778,0.277,0.038,4.38552549372582e-17,"5","Sema6a"
"2322",2.26978783088206e-09,0.274549785204283,0.624,0.309,4.32598862687811e-05,"5","Zfp827"
"2323",1.81745534062808e-12,0.274385328295932,0.634,0.304,3.46388813370307e-08,"5","Spty2d1"
"2324",2.37315288059926e-07,0.274252230212869,0.673,0.4,0.00452299207513414,"5","Ufc1"
"2325",1.87521692153369e-08,0.274161460714002,0.366,0.144,0.000357397593075106,"5","Rfx2"
"2326",2.84343581160004e-25,0.274092421269521,0.307,0.038,5.41930431332852e-21,"5","Rnf24"
"2327",4.4427399581646e-05,0.274081991798618,0.505,0.316,0.846741808626591,"5","Pim1"
"2328",2.30955470159832e-10,0.273998587799864,0.604,0.307,4.40178030577623e-06,"5","Rab3gap1"
"2329",2.51137677509573e-10,0.273958935540915,0.406,0.149,4.78643299565496e-06,"5","Ctif"
"2330",5.17512013897098e-10,0.273700283332177,0.535,0.259,9.8632614728648e-06,"5","Gnl1"
"2331",6.06327811177788e-08,0.273592802380841,0.792,0.507,0.00115560017532375,"5","Cmas"
"2332",1.15977171672863e-07,0.273493196927719,0.525,0.264,0.00221040891491309,"5","Coa5"
"2333",6.31731458565646e-10,0.273339570586219,0.485,0.2,1.20401698688026e-05,"5","Zfp266"
"2334",1.51230743156234e-08,0.273320298083458,0.465,0.212,0.000288230673381465,"5","Mfap3"
"2335",2.49108577586175e-07,0.273292308679686,0.495,0.244,0.00474776038021491,"5","Ppp1r15a"
"2336",1.87267400416929e-11,0.273281943585815,0.426,0.151,3.56912938454625e-07,"5","Endod1"
"2337",2.48298165174054e-06,0.273150227031747,0.624,0.391,0.0473231473005229,"5","Mindy1"
"2338",1.69848276712413e-09,0.273108264277812,0.644,0.346,3.23713830586188e-05,"5","Erlin2"
"2339",1.14998942581658e-12,0.27273782025704,0.366,0.108,2.19176484666383e-08,"5","Nudt21"
"2340",5.63517571770971e-06,0.272615261347681,0.703,0.45,0.107400814003829,"5","Ptpn3"
"2341",6.85439368658009e-09,0.272599235037041,0.653,0.354,0.00013063788927253,"5","Chmp2b"
"2342",1.65959607864982e-22,0.272368969862667,0.327,0.049,3.16302416629869e-18,"5","Rad18"
"2343",1.93841881899394e-09,0.272187541411125,0.713,0.404,3.69443242712055e-05,"5","Stx16"
"2344",4.52867581250512e-11,0.27201426787553,0.446,0.173,8.6312032310535e-07,"5","Dcun1d3"
"2345",2.12366524383268e-08,0.271953835574786,0.337,0.129,0.000404749358822071,"5","Prxl2c"
"2346",5.86176738480736e-14,0.271907188072051,0.277,0.061,1.11719424587044e-09,"5","Peak1"
"2347",3.33998723215919e-08,0.27188958654182,0.287,0.102,0.00063656816657722,"5","Trex2"
"2348",1.44576083920916e-07,0.271789316279001,0.604,0.347,0.00275547558344874,"5","Cyb561"
"2349",1.11247487337842e-09,0.271630230767467,0.574,0.286,2.12026586117193e-05,"5","Lrrfip2"
"2350",2.22941811103799e-11,0.271537266941577,0.485,0.19,4.24904797782731e-07,"5","Sptssa"
"2351",1.16581839737525e-12,0.271464821269205,0.634,0.278,2.22193328355749e-08,"5","Tomm34"
"2352",3.56307782455338e-06,0.271337969789045,0.723,0.47,0.0679087002581629,"5","Optn"
"2353",6.15834014531457e-09,0.271216722128403,0.644,0.364,0.00011737180482955,"5","Ap2m1"
"2354",7.94454129871501e-11,0.271198457015679,0.485,0.202,1.51415012612209e-06,"5","Cbx1"
"2355",1.33058776853665e-13,0.271127755323815,0.446,0.146,2.535967228054e-09,"5","Txnl4a"
"2356",3.45785193037689e-10,0.271104701905499,0.762,0.391,6.59031999410531e-06,"5","Tbrg4"
"2357",2.84285727617954e-09,0.271089809497933,0.871,0.608,5.41820168267059e-05,"5","Hnrnpul1"
"2358",2.17473848298631e-11,0.270870007770342,0.465,0.181,4.14483407472361e-07,"5","Eif2s1"
"2359",1.17065055492938e-10,0.270808617724748,0.495,0.206,2.23114289263991e-06,"5","Ddx1"
"2360",4.11943769710506e-18,0.270765083917358,0.386,0.088,7.85123630691253e-14,"5","Trim37"
"2361",1.7871194618202e-11,0.270647348698377,0.426,0.154,3.40607098228311e-07,"5","Exosc9"
"2362",0.00457722768393404,0.270316666413007,0.762,0.551,1,"5","Tapbp"
"2363",2.05636566944228e-07,0.270307658612189,0.772,0.488,0.00391922732939003,"5","Ppp1r12a"
"2364",2.49717337545511e-08,0.270135555492234,0.426,0.184,0.000475936273627989,"5","Minpp1"
"2365",5.27562265287473e-13,0.269761121002061,0.416,0.129,1.00548092141139e-08,"5","Zfp629"
"2366",2.53533640580538e-09,0.269673652539145,0.743,0.434,4.83209765582447e-05,"5","Ahcyl1"
"2367",5.96047778480832e-12,0.269559148042158,0.594,0.263,1.13600746100662e-07,"5","B3gat3"
"2368",2.98853086672836e-06,0.269500660493666,0.673,0.437,0.0569584097889758,"5","Ddx3y"
"2369",2.15905263709629e-07,0.269488342887622,0.673,0.424,0.00411493842104182,"5","Ankrd17"
"2370",8.56515787413087e-12,0.269325479847368,0.485,0.184,1.6324334392306e-07,"5","Tmem11"
"2371",2.14288919691157e-06,0.269297347143251,0.614,0.397,0.0408413252039377,"5","Asah1"
"2372",9.22974642438364e-09,0.269296783324921,0.822,0.517,0.000175909737102328,"5","Hnrnpd"
"2373",4.06865898313397e-10,0.269167144458211,0.376,0.133,7.75445715595504e-06,"5","Clns1a"
"2374",3.41167843072115e-12,0.269137648420233,0.515,0.202,6.50231792111143e-08,"5","Tubgcp4"
"2375",2.2404907015687e-09,0.269112040598868,0.743,0.457,4.27015122811979e-05,"5","Hectd1"
"2376",4.71570220418091e-05,0.269040409954905,0.733,0.493,0.89876568309484,"5","Aph1a"
"2377",5.77777521982006e-11,0.269034641384631,0.574,0.269,1.1011861791455e-06,"5","Desi1"
"2378",4.62996345642789e-10,0.268692740670128,0.921,0.674,8.82424735160592e-06,"5","Snrnp70"
"2379",2.49499957643919e-15,0.268534046471736,0.545,0.19,4.75521969273545e-11,"5","Btaf1"
"2380",1.20810418575297e-12,0.268494814965336,0.485,0.169,2.30252576762658e-08,"5","Ipo4"
"2381",2.42017784232383e-22,0.268437832461992,0.337,0.053,4.61261694968498e-18,"5","Pak6"
"2382",1.99666400540969e-09,0.268358959063979,0.723,0.422,3.80544192791033e-05,"5","Nckap1"
"2383",2.04289631766384e-09,0.268349708013866,0.257,0.074,3.8935560918355e-05,"5","Nolc1"
"2384",3.92969310529338e-15,0.268173287048812,0.396,0.108,7.48960208937865e-11,"5","Isg20l2"
"2385",1.60758131858372e-08,0.268145697612282,0.822,0.551,0.000306388923508872,"5","Rbm39"
"2386",7.25152087483704e-10,0.26813124186071,0.644,0.342,1.38206736353519e-05,"5","Kansl3"
"2387",9.61626068893333e-10,0.268101015254188,0.545,0.253,1.8327631247038e-05,"5","Adnp2"
"2388",5.22844297822851e-09,0.268096423650028,0.386,0.162,9.96488947220571e-05,"5","Zfp664"
"2389",1.39477386925095e-07,0.268062394117353,0.752,0.417,0.00265829951740539,"5","Clic1"
"2390",1.93116283809825e-11,0.268045817265252,0.327,0.097,3.68060325313145e-07,"5","Prmt6"
"2391",2.30057555914168e-18,0.268035649534925,0.525,0.154,4.38466695816813e-14,"5","Ddx19a"
"2392",1.91895422735192e-16,0.26798767949021,0.446,0.127,3.65733486191003e-12,"5","Hikeshi"
"2393",3.2243202077564e-14,0.267898626998013,0.337,0.086,6.14523188396292e-10,"5","Smg8"
"2394",6.94678353931031e-16,0.267881119282255,0.257,0.046,1.32398747475715e-11,"5","Bid"
"2395",2.88262600883781e-15,0.267663307207741,0.525,0.186,5.49399691024399e-11,"5","Pfdn1"
"2396",2.22808745466993e-08,0.267611654047235,0.733,0.439,0.000424651187985542,"5","Diaph1"
"2397",1.38424751242876e-08,0.267508942488301,0.752,0.449,0.000263823733393798,"5","Ncstn"
"2398",4.44845688439174e-12,0.267478232418356,0.376,0.119,8.47831397596221e-08,"5","Zfp444"
"2399",9.78639951588919e-09,0.267457376579489,0.436,0.19,0.000186518988373332,"5","Nr2c2"
"2400",6.46618431088623e-06,0.267422191908191,0.604,0.367,0.123239006781181,"5","Micos10"
"2401",2.10938596233914e-08,0.267316602814188,0.337,0.129,0.000402027870562216,"5","Timm10"
"2402",9.11550311913375e-30,0.267275665735897,0.446,0.068,1.7373237394757e-25,"5","Acsl4"
"2403",3.06296147590768e-08,0.267217776451875,0.653,0.369,0.000583769827693245,"5","Atp5mpl"
"2404",7.67285547321832e-14,0.267028608719537,0.327,0.083,1.46236952464068e-09,"5","Sertad4"
"2405",1.13858972918874e-08,0.266946857275688,0.515,0.249,0.000217003816486083,"5","Nudt9"
"2406",2.60802750720493e-14,0.266940309970564,0.446,0.139,4.97063962598187e-10,"5","Rtca"
"2407",6.19647724342871e-06,0.266919614515004,0.713,0.458,0.118098659782508,"5","Zfand3"
"2408",3.47558364623998e-11,0.266836915023216,0.416,0.15,6.62411487136878e-07,"5","Bcorl1"
"2409",3.92246903327291e-13,0.266827264207048,0.495,0.182,7.47583373051484e-09,"5","Acer3"
"2410",6.27168790493666e-08,0.266768308234782,0.495,0.256,0.00119532099780188,"5","Psmb6"
"2411",2.06846475623659e-12,0.266640408000062,0.386,0.12,3.94228697891131e-08,"5","Dtnb"
"2412",3.11888663811362e-14,0.266549573748163,0.426,0.127,5.94428604358074e-10,"5","Pdss1"
"2413",5.90091417444313e-06,0.266497875201932,0.495,0.277,0.112465523250712,"5","Vamp3"
"2414",4.6792125075479e-08,0.266173989610565,0.713,0.447,0.000891811111813555,"5","Chd1"
"2415",4.03844359154553e-10,0.266115837328743,0.792,0.463,7.69686964112662e-06,"5","Ubr5"
"2416",2.91925754848622e-14,0.266019195000777,0.426,0.132,5.56381296165989e-10,"5","Leo1"
"2417",7.17895318413263e-09,0.265971725543794,0.653,0.361,0.000136823668736384,"5","Pum1"
"2418",4.60804280301506e-13,0.265935110153195,0.475,0.169,8.7824687782664e-09,"5","Tarbp2"
"2419",1.13727898838976e-07,0.265778172086475,0.386,0.172,0.00216754002397205,"5","Mettl21a"
"2420",8.68610329572358e-12,0.265746974667708,0.703,0.352,1.65548442713196e-07,"5","Traf2"
"2421",3.65462047546088e-08,0.265730542653942,0.703,0.422,0.00069653411641809,"5","Zfyve27"
"2422",2.92828328422316e-10,0.265710377459216,0.455,0.189,5.58101511140092e-06,"5","Vezt"
"2423",2.29607503148742e-14,0.265688690908174,0.337,0.082,4.37608940251187e-10,"5","Nepro"
"2424",3.90794433842871e-15,0.26567805396464,0.465,0.152,7.44815111461128e-11,"5","Cacul1"
"2425",6.40656102256552e-16,0.265481981569871,0.475,0.139,1.22102646529076e-11,"5","Tcof1"
"2426",1.7200133142633e-07,0.265409647594916,0.792,0.541,0.00327817337565443,"5","Cdk11b"
"2427",3.63396981760191e-14,0.265365126866645,0.545,0.203,6.92598307536749e-10,"5","Manbal"
"2428",3.29611329792801e-31,0.265292421182614,0.317,0.03,6.28206233452099e-27,"5","Btbd11"
"2429",5.67552912652187e-12,0.26522254437871,0.416,0.141,1.0816990962238e-07,"5","Ttc3"
"2430",2.78142303371815e-12,0.265140162262746,0.485,0.181,5.30111415996342e-08,"5","Scmh1"
"2431",6.02131857209808e-10,0.265133327173326,0.723,0.388,1.14760310665617e-05,"5","Eif4e2"
"2432",4.91036576048546e-07,0.265019979505381,0.554,0.31,0.00935866610290923,"5","Map3k2"
"2433",5.50331829255141e-13,0.264997140021292,0.525,0.194,1.04887743337737e-08,"5","Ttc19"
"2434",6.6563450110007e-14,0.264995641733719,0.406,0.117,1.26863279564662e-09,"5","Camk2g"
"2435",3.42900150541232e-16,0.264955823436803,0.485,0.146,6.53533396916533e-12,"5","Setd7"
"2436",4.46243209483532e-20,0.264897744020574,0.356,0.064,8.50494932954663e-16,"5","Cip2a"
"2437",4.9802202103701e-14,0.264834497631164,0.317,0.079,9.49180169894437e-10,"5","Lrrc8d"
"2438",6.91335114148808e-17,0.264827715196417,0.386,0.096,1.31761559405621e-12,"5","Kif2a"
"2439",5.630561794854e-09,0.264500612493396,0.554,0.282,0.000107312877248122,"5","Brpf1"
"2440",1.75175137138011e-16,0.26407746219961,0.376,0.091,3.33866293871336e-12,"5","Tgfbr1"
"2441",4.1749285473626e-16,0.263797232703548,0.446,0.13,7.95699631841838e-12,"5","Slc25a19"
"2442",2.60954111175378e-09,0.263648139363616,0.693,0.379,4.97352440489153e-05,"5","Npc2"
"2443",2.48100592451769e-08,0.26351920427293,0.683,0.374,0.000472854919153826,"5","Abr"
"2444",1.14840221221095e-23,0.263258473190038,0.455,0.092,2.18873977625286e-19,"5","Slc16a13"
"2445",1.98110596120596e-13,0.263207852735887,0.673,0.303,3.77578985146244e-09,"5","Kpna4"
"2446",2.79344270023996e-17,0.263130049010157,0.297,0.054,5.32402244238733e-13,"5","Pole2"
"2447",2.31214060318952e-09,0.263093343891026,0.446,0.193,4.4067087756189e-05,"5","Tmem125"
"2448",1.42578614808911e-08,0.262693012094414,0.663,0.38,0.000271740581964304,"5","Zfp217"
"2449",1.59102097125324e-08,0.262593171218906,0.644,0.36,0.000303232686911155,"5","Reep4"
"2450",1.1414283083445e-10,0.2625710521802,0.426,0.162,2.17544821287378e-06,"5","Nrf1"
"2451",4.68228495934808e-09,0.262266248180727,0.644,0.341,8.92396690402151e-05,"5","Rexo4"
"2452",3.4853104512535e-11,0.262257614992662,0.465,0.182,6.64265318904404e-07,"5","Lztr1"
"2453",3.32285122582758e-07,0.262243164672896,0.604,0.367,0.00633302215130478,"5","Ik"
"2454",1.1104474650307e-05,0.262232400986139,0.554,0.338,0.211640182360202,"5","Commd7"
"2455",3.66954256131182e-11,0.262221610122784,0.515,0.214,6.9937811676042e-07,"5","Celf1"
"2456",4.63122936084464e-14,0.262019812316133,0.267,0.054,8.82666003883379e-10,"5","Tiam1"
"2457",1.31735677817376e-07,0.261833857505452,0.663,0.391,0.00251075028352137,"5","Wapl"
"2458",8.04944377888188e-09,0.261817397524896,0.614,0.332,0.00015341434898171,"5","Tnpo1"
"2459",5.20337253168493e-07,0.261788344758718,0.752,0.494,0.00991710770813831,"5","Ssr1"
"2460",3.18587175022359e-06,0.261750245014281,0.861,0.63,0.0607195296875114,"5","Atxn2l"
"2461",9.77921252025912e-12,0.261492396533622,0.545,0.234,1.86382011423619e-07,"5","Pdzd11"
"2462",2.55581596199939e-07,0.261477353219944,0.634,0.37,0.00487112964197464,"5","Ralgps2"
"2463",1.20729777028201e-08,0.261412788888771,0.564,0.296,0.000230098882038048,"5","Zfyve1"
"2464",2.3266670807676e-05,0.261148530057352,0.812,0.553,0.443439478923497,"5","Sema4b"
"2465",1.33682018727453e-11,0.261148385695691,0.683,0.34,2.54784559492652e-07,"5","Pofut2"
"2466",3.83562595278887e-11,0.261080319697984,0.644,0.31,7.31031950342031e-07,"5","Rnf38"
"2467",2.72431297953698e-07,0.26090089978879,0.812,0.538,0.00519226810769954,"5","Ccdc6"
"2468",2.43518959061559e-10,0.260612902420055,0.564,0.261,4.64122784075425e-06,"5","Zcrb1"
"2469",2.54007598930785e-18,0.260148927122946,0.307,0.056,4.84113082802182e-14,"5","Mis18a"
"2470",3.17678902398181e-13,0.260073059410135,0.426,0.138,6.05464220080694e-09,"5","Hcfc1"
"2471",1.84128162043539e-11,0.259952759941775,0.485,0.184,3.50929864038781e-07,"5","Pign"
"2472",2.51968782690744e-18,0.259928341529156,0.327,0.061,4.80227302930288e-14,"5","Gprc5b"
"2473",2.7599200794625e-08,0.259832855526333,0.604,0.323,0.000526013167944758,"5","Rac1"
"2474",1.75507624654894e-09,0.259728952436543,0.406,0.163,3.34499981829763e-05,"5","Pea15a"
"2475",3.80174762854989e-24,0.259714462665513,0.267,0.028,7.24575080525324e-20,"5","Brca1"
"2476",4.0114309356608e-10,0.259547081855634,0.515,0.229,7.64538622027592e-06,"5","Tm2d3"
"2477",1.48828407403405e-06,0.259457806968156,0.475,0.258,0.028365206167015,"5","Rnf121"
"2478",7.59839062727039e-13,0.259337795147116,0.535,0.197,1.44817726965146e-08,"5","Creb3l2"
"2479",8.6737603713578e-12,0.259251424360125,0.594,0.261,1.65313198917708e-07,"5","Atg4b"
"2480",8.45306276788491e-12,0.259232623068596,0.683,0.328,1.61106923293118e-07,"5","Ttc9c"
"2481",5.36057321499693e-08,0.259170472833698,0.525,0.258,0.00102167164904626,"5","Ylpm1"
"2482",5.02996050085054e-09,0.258912643209846,0.713,0.403,9.58660171857105e-05,"5","Sfswap"
"2483",1.61286184613853e-11,0.258844505094477,0.495,0.2,3.07395339255543e-07,"5","Prkab1"
"2484",1.34642625631081e-12,0.258835802325037,0.584,0.247,2.56615380190277e-08,"5","Sugt1"
"2485",1.79307382581027e-10,0.258620237845255,0.564,0.256,3.4174194046118e-06,"5","Snrpa"
"2486",7.2477598497365e-07,0.258449030823951,0.604,0.356,0.0138135054976128,"5","Hs6st1"
"2487",6.44467447079654e-17,0.258295213618393,0.564,0.197,1.22829050738911e-12,"5","Zdhhc16"
"2488",3.90367429671394e-10,0.258289083647841,0.525,0.228,7.44001284210711e-06,"5","Sh3bp5l"
"2489",3.39063968393971e-11,0.258119024556591,0.495,0.192,6.46222017362069e-07,"5","Mlst8"
"2490",3.93331675493986e-08,0.258111464938109,0.802,0.526,0.000749650840323988,"5","Kansl1"
"2491",5.55309092894168e-11,0.258000607940243,0.535,0.231,1.05836360014699e-06,"5","Tmem203"
"2492",2.19352293819776e-07,0.257960873876706,0.624,0.364,0.00418063536791111,"5","Pigt"
"2493",6.83942793310847e-11,0.257844217597729,0.743,0.388,1.30352656977114e-06,"5","Zfp445"
"2494",9.32048619415568e-06,0.257830935613595,0.851,0.547,0.177639146374413,"5","Bag1"
"2495",3.39376104634995e-13,0.257699641108735,0.277,0.06,6.46816917823836e-09,"5","Hmmr"
"2496",2.32911353484513e-10,0.257537178622508,0.545,0.233,4.43905748606134e-06,"5","Aig1"
"2497",1.10227062109158e-06,0.257424376408969,0.594,0.356,0.0210081757673844,"5","Stk40"
"2498",5.6290855262931e-13,0.257253710877343,0.535,0.206,1.0728474104562e-08,"5","Rc3h2"
"2499",9.5360105925913e-14,0.25716411456026,0.436,0.14,1.81746825884198e-09,"5","Nucks1"
"2500",1.22198333342212e-06,0.257044332182572,0.822,0.59,0.0232897803516921,"5","Map2k2"
"2501",4.04176954300094e-16,0.256844500964421,0.436,0.114,7.70320857200549e-12,"5","Qtrt2"
"2502",9.55486905855473e-11,0.256836207960206,0.584,0.269,1.82106249386995e-06,"5","Hes6"
"2503",1.28585928892223e-09,0.2567240111713,0.653,0.327,2.45071921875689e-05,"5","Cdk12"
"2504",8.21851748743921e-19,0.256547557883094,0.347,0.067,1.56636724793104e-14,"5","Cyb5rl"
