"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.36249010029599e-24,1.134226099687,0.353,0.091,8.31446988215413e-20,"6","Prodh"
7.56756989441044e-13,1.13402572189512,0.429,0.022,1.44230314617569e-08,"18","Pkp1"
2.9446484376668e-39,1.1338288150029,0.3,0.015,5.61220545734915e-35,"17","Doc2b"
1.78372821893794e-99,1.13326278834199,0.314,0.016,3.39960761247382e-95,"4","Cdc20"
1.57850453379575e-202,1.13318209881967,0.744,0.094,3.00847179096132e-198,"0","Tmem45b"
9.27863492419239e-25,1.13264847250547,0.481,0.202,1.76841503020183e-20,"3","Rbm28"
4.00908227693384e-18,1.13261369630333,0.263,0.112,7.6409099116082e-14,"2","Slc29a3"
4.30506465349967e-26,1.13239557711675,0.533,0.099,8.20502272310501e-22,"14","Pdgfrb"
4.63008337651657e-20,1.13239160486117,0.475,0.073,8.82447590730293e-16,"17","Nrp1"
2.46294169221788e-14,1.13188714753948,0.597,0.344,4.69412057119806e-10,"4","Mt1"
4.1557165802398e-10,1.13177757828721,0.46,0.311,7.92038023027904e-06,"5","Arrb2"
2.45609860997541e-19,1.13164224418046,0.775,0.494,4.68107834075213e-15,"4","S100a6"
1.96249432309142e-136,1.13142407821591,0.259,0.001,3.74031793037994e-132,"15","Olfr1082"
8.75032917999993e-13,1.13130520728577,0.356,0.224,1.66772523841619e-08,"2","Pip4p1"
9.10279409608707e-22,1.13130003239006,0.457,0.202,1.73490152677324e-17,"3","Slc4a4"
3.82487997371382e-194,1.1308025547529,0.788,0.115,7.28983874190117e-190,"0","Ptprn2"
2.86437863882696e-06,1.1305384859275,0.522,0.252,0.0545921924774031,"16","Arhgap45"
7.10658930634935e-14,1.13007447840971,0.806,0.698,1.35444485589712e-09,"6","Luc7l2"
1.04833748104809e-10,1.12990086918788,0.326,0.209,1.99802640512955e-06,"2","Slc36a1"
2.80055996729321e-149,1.12988522507234,0.377,0.011,5.33758724166413e-145,"4","Kif22"
4.93141076404964e-24,1.12977396393299,0.663,0.206,9.3987757752022e-20,"11","Sod3"
3.25638799199591e-16,1.1297455553089,0.433,0.104,6.206349873945e-12,"14","Sulf1"
1.48912540067917e-16,1.12962696745774,0.382,0.112,2.83812410115442e-12,"11","Arsb"
5.5764706070825e-12,1.12962664197032,0.263,0.142,1.06281953300385e-07,"2","Tmem104"
4.70266765935606e-43,1.12959768697009,0.565,0.153,8.96281429196672e-39,"4","Msln"
3.16870215753323e-36,1.12941332457923,0.494,0.086,6.03922944204258e-32,"11","Cd248"
5.35518030844944e-41,1.12936577688932,0.253,0.017,1.02064381498738e-36,"13","Sox7"
1.31606986389388e-06,1.1292384695483,0.725,0.37,0.0250829755359535,"17","Bpifb1"
0.00169675601492563,1.12923693184241,0.429,0.096,1,"18","Ripk3"
5.60028823737963e-06,1.1290661725177,0.255,0.154,0.106735893516218,"5","Nfatc1"
8.09349272096451e-05,1.12897137052113,0.429,0.066,1,"18","Alkbh4"
1.11292796604819e-15,1.12885072024795,0.417,0.102,2.12112941049124e-11,"14","Numbl"
0.00219118570617466,1.12872546281219,0.714,0.269,1,"18","Mtss1"
4.92927352018978e-37,1.12864544017921,0.702,0.284,9.3947024021297e-33,"4","Itgb4"
4.55546148096273e-47,1.12834398107495,0.312,0.075,8.68225403656686e-43,"1","Islr"
1.27168150172966e-08,1.12828640819321,0.352,0.12,0.000242369777414655,"15","Naa20"
3.45446994884037e-42,1.12816309305965,0.745,0.196,6.58387427549486e-38,"9","Adipor2"
2.55582213959042e-13,1.12811659985096,0.36,0.101,4.87114141584537e-09,"13","Slc43a3"
5.02428640302419e-16,1.12786726854179,0.575,0.125,9.5757874555238e-12,"17","Fam234b"
4.71545432126478e-09,1.12774011333273,0.333,0.109,8.98718439089854e-05,"14","Cyp1b1"
3.68806743062277e-26,1.12769867925437,0.388,0.096,7.02908771602394e-22,"7","Gnpnat1"
7.97385779465453e-91,1.12746976549446,0.724,0.078,1.51973755708321e-86,"9","Peli2"
5.59628809076262e-38,1.12697262441375,0.425,0.032,1.06659654721845e-33,"17","Gprasp2"
1.07020644443896e-49,1.12680924626223,0.375,0.018,2.03970646245621e-45,"17","Fbxl16"
1.96094305865597e-20,1.12671757532225,0.28,0.045,3.73736137549241e-16,"13","Piezo2"
1.05749877943364e-28,1.12553194612468,0.857,0.339,2.01548692372257e-24,"9","Clstn1"
1.05853663453684e-48,1.12539351950846,0.827,0.19,2.01746497176376e-44,"9","Cluh"
4.1669760095467e-169,1.1253416963874,0.765,0.123,7.94183957659506e-165,"0","Ocln"
7.63088159634517e-94,1.12517220010539,0.3,0.004,1.45436972344743e-89,"17","Arx"
2.92835898326314e-19,1.12477710868921,0.636,0.277,5.58115938620122e-15,"7","Gcnt3"
3.60973422632325e-26,1.12393247730286,0.449,0.098,6.87979246194949e-22,"11","Fkbp10"
4.5233879110227e-101,1.12385295993291,0.875,0.296,8.62112501961816e-97,"0","Fxyd3"
3.47885450385709e-09,1.1236642084061,0.283,0.109,6.63034879890122e-05,"10","Arhgef26"
6.22392492029721e-06,1.12342506608653,0.318,0.196,0.118621785055944,"8","Nedd4l"
4.17610681196437e-05,1.1232740109254,0.311,0.189,0.795924197292289,"10","Mdh2"
1.78395681045183e-12,1.12326767690764,0.433,0.126,3.40004328504015e-08,"14","Acvrl1"
4.67405230612851e-30,1.12314197514461,0.517,0.275,8.90827629025033e-26,"1","Ltbp3"
2.37656400983376e-31,1.12309606063576,0.528,0.109,4.52949334634217e-27,"11","Dkk3"
7.54902334398252e-06,1.12290099213271,0.415,0.26,0.143876835912963,"10","Serpinb1a"
1.20395908104864e-41,1.12284725821254,0.267,0.015,2.2946256125706e-37,"14","Nova1"
2.54687580861883e-19,1.1228068741016,0.286,0.006,4.85409060364663e-15,"18","Padi1"
5.79739226023913e-48,1.12275056082375,0.684,0.146,1.10492499087897e-43,"9","Paqr5"
1.89225661485698e-12,1.12249380783799,0.506,0.223,3.60645188225592e-08,"11","Nenf"
2.04886840960965e-179,1.12230416967686,0.772,0.113,3.90493830187503e-175,"0","Il18"
2.05385176863523e-27,1.12209486468754,0.939,0.455,3.91443608584188e-23,"9","Ivns1abp"
4.35124645816458e-05,1.12198865601982,0.33,0.206,0.829304062461588,"10","Gipc2"
5.5304021577058e-54,1.12166079768219,0.271,0.022,1.05403934723715e-49,"8","Dysf"
3.72962896415572e-253,1.12143460361896,0.611,0.028,7.10829984278439e-249,"0","Hsd17b2"
5.22983284969929e-12,1.12122433445894,0.296,0.171,9.96753842824187e-08,"2","Rp2"
1.93962324127943e-07,1.12120082556556,0.28,0.103,0.00369672793555446,"13","Fignl2"
8.0198191008019e-05,1.12103738457765,0.285,0.202,1,"5","Cnn2"
3.29876860820227e-24,1.12101932615831,0.806,0.345,6.28712309037271e-20,"9","Hspa8"
2.68572508721047e-18,1.12093507585393,0.884,0.656,5.11872344371443e-14,"7","Clu"
8.69958108854925e-18,1.12091906043232,0.628,0.309,1.6580531596666e-13,"7","Ahcyl2"
9.38862427726567e-55,1.12088281469556,0.745,0.153,1.78937790100406e-50,"9","Rab5b"
3.29056337649203e-10,1.12086111359355,0.383,0.122,6.27148473925616e-06,"14","Sdc2"
0.000154926525545131,1.12084515504237,0.32,0.176,1,"13","Epn2"
5.97573337599468e-28,1.12081175984745,0.351,0.103,1.13891502413083e-23,"3","Sfxn5"
5.17332239950444e-06,1.12054719295593,0.6,0.317,0.0985983516121551,"17","Eid1"
3.61152956993269e-06,1.12054385231741,0.286,0.023,0.0688321420733471,"18","Cacna2d2"
0.000855160375109993,1.120026093344,0.571,0.151,1,"18","Pex26"
7.05605310374771e-19,1.1195671875021,0.573,0.203,1.34481316104328e-14,"11","Ptpn13"
1.20716567522905e-23,1.11929745200799,0.597,0.464,2.30073706041906e-19,"1","Ifngr1"
2.71935312847796e-135,1.11920002016518,0.79,0.19,5.18281512756614e-131,"0","Slc2a1"
8.80214114899695e-09,1.11888098480053,0.35,0.116,0.000167760008158733,"14","Pcsk5"
2.06664769003492e-18,1.11847959302892,0.551,0.193,3.93882383243755e-14,"11","Echdc2"
1.34639436600664e-122,1.11840102710657,0.854,0.223,2.56609302217206e-118,"0","Itgb4"
4.91724043533987e-35,1.11813229288855,0.315,0.037,9.37176854571427e-31,"11","Ablim3"
7.25953279911795e-25,1.11810248930972,0.527,0.294,1.38359435618389e-20,"2","Msn"
0.00178259067448766,1.11795730005559,0.283,0.143,1,"16","Rhoq"
3.31697390932752e-20,1.11793051262927,0.438,0.119,6.32182057378733e-16,"11","Wdr91"
1.67376310530305e-15,1.11790563448115,0.304,0.161,3.19002510239708e-11,"1","Ikbip"
1.62569485461068e-22,1.11790405180857,0.446,0.139,3.0984118234025e-18,"7","Hook1"
1.1742371648806e-16,1.1178878707906,0.263,0.115,2.23797861254594e-12,"2","Grk3"
1.2825551963382e-84,1.11771008217698,0.582,0.055,2.44442194870098e-80,"9","Lonrf1"
2.5810887700081e-23,1.11760566135129,0.271,0.056,4.91929708675844e-19,"8","Lrrc49"
9.27997580676116e-32,1.11738270442634,0.442,0.138,1.76867058901061e-27,"3","Heg1"
2.16453870103461e-48,1.1172517912352,0.735,0.161,4.12539431030186e-44,"9","Fam162a"
1.46515122744769e-27,1.11686284307117,0.395,0.095,2.79243172439256e-23,"8","Foxp2"
6.98255041882435e-15,1.1159299885353,0.626,0.375,1.33080428432373e-10,"6","Trabd"
6.15155393565593e-11,1.11591636675431,0.329,0.21,1.17242466459666e-06,"2","Cnpy3"
2.85593839263298e-35,1.11581978541133,0.281,0.038,5.4431329825192e-31,"7","Atp7b"
3.45807960690761e-60,1.11566896018236,0.274,0.027,6.59075392280521e-56,"3","Ablim3"
1.05940698411637e-39,1.11556794212964,0.796,0.242,2.01912377102739e-35,"9","Cdc42bpg"
2.02151761143505e-05,1.11554452611225,0.571,0.099,0.385281041563406,"18","Plk2"
1.88518777991632e-06,1.11524851380859,0.256,0.127,0.0359297938974251,"8","Tmem38b"
1.413496669029e-10,1.11509846307439,0.4,0.097,2.69398330150237e-06,"17","Ptk7"
8.09194921435755e-136,1.11502233149169,0.372,0.014,1.54224460076441e-131,"4","Sh2d4b"
2.46272503868255e-16,1.11497803580177,0.295,0.085,4.69370765122508e-12,"8","Fxyd6"
7.80629683171298e-20,1.11476009508679,0.326,0.069,1.48780211315618e-15,"11","Hspb1"
4.85060530867354e-12,1.11468067570993,0.357,0.149,9.24476865780091e-08,"8","Slc25a23"
3.18988748464205e-156,1.11407119140335,0.788,0.148,6.07960655697929e-152,"0","Mcu"
4.05033280450786e-13,1.11363839379041,0.596,0.29,7.71952929211154e-09,"11","Arhgef12"
2.48072719910351e-225,1.1132744565047,0.698,0.063,4.72801796877138e-221,"0","Syt16"
1.93969806475678e-12,1.11312928726441,0.295,0.11,3.69687054161995e-08,"8","Fbxo32"
1.57674415294851e-18,1.11311252214255,0.371,0.193,3.00511668110457e-14,"2","Crlf2"
1.03997197999925e-10,1.11311175183851,0.318,0.129,1.98208259668056e-06,"8","Pdzrn3"
2.00472206079616e-15,1.11297958634381,0.472,0.162,3.82079977567140e-11,"11","Psip1"
6.72687005551062e-127,1.11295704153169,0.852,0.215,1.28207416387977e-122,"0","Kmt5a"
0.000147164431590697,1.11294494547973,0.571,0.126,1,"18","Mcf2l"
2.62822863968969e-160,1.11290078392327,0.719,0.116,5.00914096438458e-156,"0","Tprn"
2.25428667538956e-21,1.11273169013318,0.466,0.217,4.29644497462497e-17,"3","Rhbdl1"
4.56056380992988e-11,1.11270213894537,0.357,0.12,8.69197856534536e-07,"12","Itga4"
8.73520419211377e-13,1.11257404627719,0.767,0.4,1.66484256697496e-08,"14","Arap1"
1.17879940928336e-13,1.11251958255532,0.267,0.058,2.24667379415316e-09,"13","Sept4"
3.70440293894755e-21,1.11227661305709,0.26,0.095,7.06022156134013e-17,"2","Gdpd3"
7.50761000666758e-14,1.11201712145049,0.28,0.153,1.43087539117077e-09,"1","Mmp23"
2.19391180549033e-06,1.11196750183202,0.262,0.105,0.0418137651008402,"12","Ncf1"
3.6638016180815e-45,1.11155006566889,0.796,0.211,6.98283950390154e-41,"9","Grpel1"
0.00355318659907711,1.11127048042953,0.571,0.173,1,"18","Abca1"
2.84242911123117e-36,1.11116682891572,0.3,0.016,5.41738564309549e-32,"17","Rgs7"
0.00315410687714113,1.11109617879474,0.286,0.049,1,"18","Eml6"
1.78148347952939e-44,1.11071080396768,0.255,0.035,3.39532936363507e-40,"3","Wipf3"
2.03994667076579e-09,1.11049654488265,0.597,0.436,3.88793435981252e-05,"8","Esyt2"
8.29443092126102e-43,1.11041002092314,0.704,0.172,1.58083558928314e-38,"9","Mien1"
4.1511509268841e-12,1.11011946978636,0.475,0.31,7.91167855154841e-08,"5","Msn"
6.21594369642671e-05,1.11001124405585,0.714,0.181,1,"18","Smpdl3a"
1.44414719931294e-15,1.10980988041084,0.364,0.125,2.75240014717053e-11,"8","Ints6l"
2.8744611280408e-14,1.10953835455012,0.6,0.167,5.47843546393296e-10,"17","Gnptg"
4.07536213122913e-14,1.10949145207662,0.453,0.212,7.7672326859096e-10,"6","Ulk1"
3.13608700097259e-20,1.10892368611631,0.506,0.148,5.97706821515366e-16,"11","Rcn1"
4.21085310208494e-43,1.10863476405484,0.405,0.065,8.0254649272637e-39,"7","Gne"
0.000114594830110958,1.10851469953648,0.26,0.182,1,"5","Prex1"
4.11958011718452e-46,1.10831384967609,0.765,0.178,7.85150774534198e-42,"9","Sgk1"
5.16489388276903e-23,1.10826545740816,0.418,0.169,9.8437712511695e-19,"3","Ampd3"
0.00831867524655078,1.10818334853304,0.348,0.223,1,"16","Map4k2"
1.03549807286477e-18,1.10792789532073,0.31,0.083,1.97355577707296e-14,"8","Nfatc4"
3.14233230329809e-54,1.10781603041857,0.639,0.17,5.98897113685582e-50,"4","Nsd2"
9.6129900739941e-119,1.10747806640207,0.293,0.008,1.83213977820254e-114,"4","Cenpe"
2.75596675717057e-148,1.107059958961,0.716,0.125,5.25259704249138e-144,"0","Rnasel"
0.000134289057201378,1.10701659387594,0.34,0.225,1,"10","Gramd3"
8.71840116298144e-16,1.1067977265048,0.332,0.171,1.66164007765263e-11,"2","Nlrc5"
8.99538384747186e-15,1.1067651556812,0.325,0.133,1.71443020748966e-10,"5","Nckap1l"
1.60629291418709e-158,1.10671919324222,0.836,0.158,3.06143366514918e-154,"0","Osbpl3"
2.66375331285304e-11,1.10663872505475,0.455,0.365,5.07684743896661e-07,"1","Plekha6"
4.22557686227338e-153,1.10656132341418,0.4,0.003,8.05352694180684e-149,"17","Ccdc92b"
7.04577077098977e-30,1.10637902797831,0.275,0.088,1.34285345124294e-25,"1","Dact3"
1.31984094773748e-104,1.1063774578139,0.35,0.005,2.51548486229287e-100,"17","Rfx6"
1.23280567260492e-44,1.10630476765647,0.786,0.2,2.34960433141771e-40,"9","Acadvl"
1.35366454129065e-18,1.10623628758234,0.584,0.211,2.57994924924585e-14,"11","Ehd2"
1.91906381144556e-34,1.10599771230605,0.765,0.227,3.6575437182341e-30,"9","Fnip2"
5.4248022120482e-153,1.10581069616013,0.762,0.14,1.03391305359427e-148,"0","Lamb3"
6.55146913965669e-06,1.10549569046897,0.571,0.084,0.124864450332717,"18","Mctp1"
3.05454824977953e-16,1.1054435739917,0.302,0.159,5.82166350925481e-12,"1","Fam102b"
4.88141326959353e-110,1.10539974635047,0.372,0.022,9.30348555051832e-106,"4","Asz1"
1.24772874304255e-27,1.10538086523104,0.284,0.093,2.37804621136479e-23,"2","Hps3"
0.00981990399814582,1.10527533173911,0.429,0.127,1,"18","Dnajb9"
0.00518968092079201,1.10510434896046,0.429,0.119,1,"18","Pla2g12a"
9.1639916376444e-14,1.10476472103837,0.274,0.078,1.74656516621865e-09,"10","Snx25"
0.00598701352262347,1.10445375555913,0.253,0.163,1,"13","Abhd17b"
5.5588113876857e-07,1.10430254622288,0.44,0.237,0.0105945386237902,"13","Klf7"
0.000229794938855964,1.10409312732361,0.27,0.194,1,"5","Rgs3"
7.75304924157851e-16,1.1037977017672,0.481,0.284,1.47765365495245e-11,"3","Cyb5r3"
1.57165499517484e-29,1.10357406633101,0.898,0.341,2.99541725530372e-25,"9","Mt1"
0.000197938959234041,1.10353790685748,0.625,0.448,1,"17","Gnas"
7.24982577430193e-14,1.10334197772733,0.629,0.303,1.3817442943242e-09,"11","Dst"
1.59068762384394e-32,1.1031123495935,0.337,0.047,3.03169154228417e-28,"11","Sema5a"
7.22423985928119e-05,1.10302980533607,0.714,0.168,1,"18","Pld2"
1.07408780116147e-83,1.10292871725703,0.325,0.024,2.04710394023365e-79,"4","Cit"
2.53744010992201e-07,1.10264294948438,0.377,0.202,0.00483610710550036,"10","Galnt6"
8.410481119168e-80,1.10216910015444,0.653,0.078,1.60295359650223e-75,"9","Ppargc1b"
3.57271978544155e-23,1.10208865741169,0.264,0.052,6.80924663907304e-19,"8","Six2"
6.43119099173455e-186,1.10188125388964,0.714,0.089,1.22572069111469e-181,"0","Myzap"
1.08308180999043e-07,1.10174138467177,0.425,0.248,0.00206424562166076,"10","Mdp1"
1.65912392297475e-15,1.10164458023377,0.496,0.221,3.16212428479758e-11,"8","Rsu1"
1.27677588742365e-10,1.10154692042148,0.43,0.209,2.43340716384073e-06,"7","Oit1"
2.00442623115982e-15,1.10146405593055,0.317,0.062,3.8202359539675e-11,"14","Pamr1"
8.3228477550428e-10,1.10141413053012,0.28,0.083,1.58625155363361e-05,"13","Itga9"
0.00190412730770232,1.10110098218169,0.302,0.207,1,"10","Dgat2"
2.50369791432579e-25,1.10099005767588,0.283,0.031,4.77179785491352e-21,"14","Igsf10"
5.16131768020571e-20,1.10091743172328,0.461,0.122,9.83695536670406e-16,"11","Plxdc2"
0.00030088475983786,1.10087182637374,0.857,0.293,1,"18","Spg7"
8.08068324001531e-06,1.10085455101248,0.415,0.263,0.154009741871452,"10","Vegfa"
8.7182656777199e-33,1.10051668996937,0.25,0.07,1.66161425551664e-28,"1","Kdelr3"
1.39458479777525e-59,1.10028154535428,0.684,0.114,2.65793916607985e-55,"9","Bri3bp"
9.88003287392467e-08,1.10026151973386,0.429,0.038,0.0018830354654413,"18","Ptpru"
3.40327941324309e-58,1.10016273408191,0.404,0.036,6.4863102337e-54,"11","Zfp185"
7.19052990608102e-10,1.10004938823024,0.467,0.179,1.37044309479998e-05,"14","Hdac7"
1.12275671282147e-12,1.09996527489417,0.302,0.172,2.13986201896643e-08,"2","Prex1"
1.23645837788304e-48,1.09992219716389,0.266,0.046,2.35656602240728e-44,"2","Pik3r5"
7.76494813738876e-16,1.09990355248851,0.354,0.21,1.47992146550492e-11,"1","Scpep1"
0.00166592489917279,1.09978229391129,0.55,0.353,1,"17","Reep5"
8.89434347306551e-16,1.09975448972276,0.45,0.113,1.69517292253156e-11,"14","Mrc2"
6.09021494954574e-21,1.09967044372049,0.388,0.123,1.16073406723392e-16,"6","Kyat1"
1.09998678783991e-25,1.09958149442871,0.573,0.16,2.09646481894409e-21,"11","P3h4"
0.00248113698320204,1.09953896745502,0.261,0.128,1,"16","Sh3bp2"
1.27979130491874e-10,1.09899363569842,0.286,0.084,2.43915424804462e-06,"12","Cmah"
6.21753196217697e-37,1.09891947369434,0.322,0.07,1.18499941667131e-32,"3","Palmd"
1.50499000855325e-06,1.09890671259859,0.472,0.314,0.0286836045730164,"10","Shroom3"
1.35752142073006e-19,1.09876315514129,0.45,0.07,2.58730007576943e-15,"17","Cpn1"
4.01178403208107e-94,1.09839211036607,0.259,0.003,7.64605918674331e-90,"15","Dppa2"
4.33643493261717e-23,1.09839148514365,0.711,0.334,8.26481133807507e-19,"7","Adcy6"
2.78396089835478e-17,1.09836916102946,0.461,0.146,5.30595107617437e-13,"11","Pkdcc"
8.62370903275941e-37,1.09817583392207,0.425,0.034,1.64359270455362e-32,"17","Kcnk3"
6.25188405872418e-18,1.09814378322551,0.421,0.155,1.19154658275224e-13,"7","Tmprss4"
4.08723075165758e-20,1.09800481596516,0.492,0.208,7.78985308958418e-16,"4","Emp1"
4.73324824195771e-08,1.0978469354098,0.286,0.017,0.00090210978243472,"18","Scml4"
1.85114307684432e-31,1.09768536902013,0.743,0.35,3.52809359015759e-27,"4","Fxyd3"
1.56220262274113e-06,1.09738167127133,0.283,0.139,0.0297740197868231,"10","Gucd1"
0.000463323433252491,1.09724247872083,0.429,0.076,1,"18","Mn1"
2.47412105605863e-21,1.09664199874049,0.708,0.273,4.71542732074214e-17,"11","Ptprs"
5.56284452313333e-13,1.09663074567366,0.338,0.2,1.06022253766398e-08,"2","Ifnar1"
1.28842056555738e-32,1.09655480165488,0.908,0.339,2.45560075589582e-28,"9","Dlst"
7.30552616129906e-11,1.09651040872832,0.333,0.093,1.39236023108199e-06,"14","Sertad4"
1.79745179200622e-27,1.09636205781904,0.449,0.093,3.42576337038466e-23,"11","Rgma"
3.29659276454346e-25,1.09628359172276,0.401,0.192,6.28297614994339e-21,"1","Ehd2"
4.53517977431878e-08,1.09622438084917,0.357,0.15,0.000864359913187416,"12","Arhgap9"
5.68880261384345e-146,1.09621483741125,0.818,0.177,1.08422889017242e-141,"0","Spint1"
2.02553107579806e-16,1.0960858802281,0.277,0.135,3.86045967736352e-12,"1","Ksr1"
0.00392839700567928,1.09593363612752,0.304,0.172,1,"16","Atp2b4"
0.00191874939369694,1.09565896758297,0.714,0.246,1,"18","Vsig2"
5.83224776941204e-16,1.09555286811875,0.506,0.196,1.11156810237224e-11,"11","Zbtb7c"
7.65780299721315e-34,1.09555223291848,0.765,0.248,1.45950067323885e-29,"9","Clptm1"
0.00911526520547035,1.09551551322461,0.28,0.247,1,"5","Jak1"
1.06106047615196e-66,1.09549309123533,0.3,0.007,2.02227516149802e-62,"17","Kcnk16"
7.61086784012813e-32,1.09519623276514,0.77,0.379,1.45055530165002e-27,"4","Lgals4"
3.26834270014502e-139,1.09509614152948,0.627,0.096,6.2291343522064e-135,"0","Nkx6-2"
3.04329325721625e-32,1.09505974024391,0.476,0.157,5.80021261892845e-28,"3","St3gal1"
3.43985621856622e-06,1.09494079503584,0.4,0.14,0.0655602196696536,"17","Tmem191c"
6.43937677395344e-10,1.09491834393928,0.25,0.072,1.22728081934779e-05,"12","Ncf4"
1.32485102698338e-10,1.09462081279875,0.44,0.177,2.52503357232762e-06,"13","Tns1"
6.90892323899508e-11,1.09459182887744,0.333,0.101,1.31677168012007e-06,"13","Tmtc1"
2.61927562205788e-131,1.09450301116285,0.351,0.012,4.99207740808012e-127,"4","Kif11"
8.97986869564409e-48,1.09434776729084,0.302,0.061,1.71147317470281e-43,"2","Prkcb"
0.00736904311932797,1.09432123271932,0.571,0.218,1,"18","Crb3"
3.61260088053432e-11,1.09391516180263,0.254,0.136,6.88525601821036e-07,"2","Rogdi"
4.15565873840758e-54,1.09390680245483,0.735,0.14,7.92026998953101e-50,"9","Miga2"
8.3787641157713e-77,1.09390424670714,0.314,0.018,1.59690865282485e-72,"7","Sdk2"
6.51671066415121e-33,1.09386633320438,0.35,0.026,1.24201988548058e-28,"17","Phf21b"
4.89656879388287e-13,1.09376255683648,0.461,0.343,9.33237046426136e-09,"2","Trafd1"
3.90240039387322e-37,1.09337638310273,0.827,0.264,7.43758491068297e-33,"9","Smdt1"
3.53117471539957e-102,1.0930803548583,0.633,0.054,6.73006589008004e-98,"9","Grhpr"
1.08187414322612e-05,1.09288875161687,0.321,0.175,0.206194392957466,"10","Fez2"
0.00991488873207288,1.09246481387699,0.3,0.26,1,"5","Cbx7"
6.96512261559636e-12,1.09216093127384,0.475,0.128,1.32748271930651e-07,"17","Rab3b"
8.77442475571167e-24,1.09190797687351,0.404,0.087,1.67231761419109e-19,"11","Ptger3"
