"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Bpifb1","0.216","-4.282","776.286","-3.062"
"Lypla1","1.000","-6.387e-02","1.234","-0.174"
"Tcea1","1.000","-0.693","1.109","-1.968"
"Atp6v1h","1.000","0.180","4.092","0.280"
"Rb1cc1","1.000","-0.249","1.928","-0.601"
"Pcmtd1","1.000","4.740e-02","3.582","9.050e-02"
"Rrs1","1.000","-0.699","2.678","-1.437"
"Adhfe1","1.000","7.841e-02","0.684","0.286"
"Vcpip1","1.000","-0.175","1.633","-0.441"
"Sgk3","1.000","0.657","0.810","2.262"
"Tcf24","1.000","-0.248","0.160","-1.220"
"Cops5","1.000","0.530","3.131","0.985"
"Cspp1","1.000","0.110","4.710","0.161"
"Arfgef1","1.000","-0.680","4.888","-1.052"
"Sulf1","1.000","-0.136","7.986e-02","-0.671"
"Ncoa2","1.000","0.104","0.886","0.342"
"Tram1","1.000","-0.566","20.543","-0.490"
"Lactb2","1.000","0.261","2.027","0.553"
"Terf1","1.000","0.275","2.228","0.557"
"Rdh10","1.000","0.158","4.147","0.245"
"Stau2","1.000","7.455e-02","2.468","0.144"
"Ube2w","1.000","0.355","3.840","0.573"
"Eloc","1.000","-0.147","0.441","-0.642"
"Tmem70","1.000","-0.757","1.189","-2.094"
"Ly96","1.000","0.117","0.873","0.404"
"Pkhd1","1.000","0.261","2.027","0.553"
"Mcm3","1.000","-0.248","0.160","-1.220"
"Paqr8","1.000","-0.581","1.781","-1.369"
"Efhc1","1.000","1.142","1.627","2.982"
"Tram2","1.000","-0.306","1.272","-0.814"
"Tmem14a","1.000","0.321","0.848","1.079"
"Gsta3","1.000","0.472","0.243","2.326"
"Kcnq5","1.000","-0.136","7.986e-02","-0.671"
"Smap1","1.000","-1.057","1.067","-3.307"
"Sdhaf4","1.000","-0.586","1.138","-1.851"
"Fam135a","1.000","0.269","7.652","0.325"
"Lmbrd1","1.000","-9.187e-02","2.280","-0.192"
"Phf3","1.000","0.238","1.801","0.553"
"Prim2","1.000","-0.147","0.441","-0.642"
"Rab23","1.000","4.612e-02","0.483","0.194"
"Bag2","1.000","0.486","1.397","1.266"
"Zfp451","1.000","0.189","1.893","0.455"
"Dst","1.000","-0.139","0.831","-0.450"
"Ccdc115","1.000","0.573","1.745","1.542"
"Imp4","1.000","-0.302","0.991","-0.892"
"Ptpn18","1.000","-4.268e-02","7.805","-5.410e-02"
"Prss39","1.000","0.358","0.122","1.767"
"Arhgef4","1.000","-0.484","30.724","-0.387"
"Fam168b","1.000","-0.378","2.558","-0.760"
"Plekhb2","1.000","-0.968","4.213","-1.604"
"Hs6st1","1.000","-8.941e-02","2.707","-0.166"
"Uggt1","1.000","-0.408","5.186","-0.615"
"Neurl3","1.000","-4.586e-02","0.844","-0.154"
"Arid5a","1.000","-0.761","0.748","-2.732"
"Kansl3","1.000","-0.595","3.023","-1.095"
"Lman2l","1.000","-0.366","1.352","-0.951"
"Cnnm4","1.000","-0.509","2.625","-1.008"
"Cnnm3","1.000","0.564","2.349","1.201"
"Ankrd23","1.000","7.455e-02","2.468","0.144"
"Ankrd39","1.000","-0.203","2.347","-0.422"
"Sema4c","1.000","0.448","0.566","1.774"
"Cox5b","1.000","-0.102","11.919","-0.109"
"Actr1b","1.000","-0.243","5.307","-0.344"
"Tmem131","1.000","0.275","2.228","0.557"
"Vwa3b","1.000","-0.321","0.240","-1.580"
"Inpp4a","1.000","-0.562","1.311","-1.483"
"Coa5","1.000","0.109","2.614","0.218"
"Unc50","1.000","1.032","2.999","1.974"
"Mgat4a","1.000","-0.112","0.924","-0.361"
"Mitd1","1.000","-0.440","1.151","-1.221"
"Txndc9","1.000","0.289","3.517","0.482"
"Eif5b","1.000","-0.136","2.360","-0.281"
"Rev1","1.000","0.298","1.734","0.745"
"Lonrf2","1.000","0.358","0.122","1.767"
"Pdcl3","1.000","-0.190","3.592","-0.336"
"Npas2","1.000","-0.248","0.160","-1.220"
"Tbc1d8","1.000","-0.432","5.765","-0.633"
"Cnot11","1.000","-0.507","1.982","-1.142"
"Rnf149","1.000","-0.785","24.009","-0.675"
"Creg2","1.000","-1.099","2.957","-2.192"
"Map4k4","1.000","0.809","3.134","1.512"
"Il1r2","1.000","-0.425","0.508","-1.975"
"Il1r1","1.000","-0.580","0.588","-2.322"
"Il1rl1","1.000","-0.321","0.240","-1.580"
"Il18r1","1.000","-1.746e-04","0.281","-8.491e-04"
"Slc9a4","1.000","0.124","6.469","0.163"
"Slc9a2","1.000","-0.300","2.398","-0.618"
"Mfsd9","1.000","-0.580","0.588","-2.322"
"Tgfbrap1","1.000","-7.480e-03","3.984","-1.174e-02"
"AI597479","1.000","-0.343","2.842","-0.664"
"Fhl2","1.000","-0.321","0.240","-1.580"
"Nck2","1.000","5.256e-02","1.167","0.155"
"Uxs1","1.000","-0.172","1.113","-0.485"
"Tpp2","1.000","0.512","4.444","0.826"
"Tex30","1.000","-0.162","1.487","-0.433"
"Poglut2","1.000","-0.618","1.390","-1.596"
"Bivm","1.000","4.612e-02","0.483","0.194"
"Ercc5","1.000","-0.175","1.633","-0.441"
"Col3a1","1.000","-2.013","2.693","-4.668"
"Col5a2","1.000","-0.136","7.986e-02","-0.671"
"Wdr75","1.000","-0.147","0.441","-0.642"
"Slc40a1","1.000","0.358","0.122","1.767"
"Slc39a10","1.000","0.472","0.243","2.326"
"Cavin2","1.000","0.112","0.202","0.549"
"Nabp1","1.000","1.025","2.847","2.180"
"Myo1b","1.000","0.902","3.183","1.723"
"Stat4","1.000","-0.136","7.986e-02","-0.671"
"Stat1","1.000","-0.569","0.559","-2.481"
"Gls","1.000","-0.503","2.734","-0.998"
"Nab1","1.000","7.872e-02","3.824","0.126"
"Mfsd6","1.000","-0.131","2.506","-0.252"
"Inpp1","1.000","0.475","1.666","1.144"
"Hibch","1.000","0.197","3.677","0.322"
"Pms1","1.000","0.246","0.928","0.798"
"Ormdl1","1.000","-1.746e-04","0.281","-8.491e-04"
"Osgepl1","1.000","0.123","0.403","0.558"
"Asnsd1","1.000","0.253","1.838","0.583"
"Stk17b","1.000","0.355","2.148","0.733"
"Gtf3c3","1.000","-2.138e-02","0.563","-8.438e-02"
"Pgap1","1.000","-9.033e-02","3.379","-0.152"
"Ankrd44","1.000","0.472","0.243","2.326"
"Sf3b1","1.000","0.616","16.901","0.572"
"Coq10b","1.000","0.229","0.525","0.931"
"Hspd1","1.000","-0.440","1.151","-1.221"
"Hspe1","1.000","-1.746e-04","0.281","-8.491e-04"
"Mob4","1.000","-3.276e-02","2.237","-7.008e-02"
"Rftn2","1.000","0.358","0.122","1.767"
"Mars2","1.000","-1.746e-04","0.281","-8.491e-04"
"Plcl1","1.000","-0.761","0.748","-2.732"
"Satb2","1.000","-0.248","0.160","-1.220"
"Tyw5","1.000","0.455","0.792","1.640"
"Maip1","1.000","-7.651e-03","0.752","-2.791e-02"
"Spats2l","1.000","-0.421","0.399","-2.064"
"Kctd18","1.000","0.515","0.890","1.695"
"Aox1","1.000","0.472","0.243","2.326"
"Bzw1","1.000","-0.515","3.615","-0.854"
"Clk1","1.000","0.167","15.326","0.160"
"Ppil3","1.000","-0.377","0.319","-1.848"
"Nif3l1","1.000","0.340","0.445","1.483"
"Orc2","1.000","-0.321","0.240","-1.580"
"Fam126b","1.000","0.228","0.323","1.108"
"Ndufb3","1.000","-0.580","0.588","-2.322"
"Cflar","1.000","-0.612","2.503","-1.247"
"Casp8","1.000","-3.443e-02","1.436","-8.780e-02"
"Trak2","1.000","0.198","2.993","0.351"
"Stradb","1.000","-9.739e-02","1.516","-0.242"
"Tmem237","1.000","0.472","0.243","2.326"
"Mpp4","1.000","0.358","0.122","1.767"
"Als2","1.000","4.612e-02","0.483","0.194"
"Fzd7","1.000","-0.136","7.986e-02","-0.671"
"Sumo1","1.000","-0.555","0.949","-1.674"
"Nop58","1.000","-0.397","1.042","-1.225"
"Bmpr2","1.000","-0.336","2.587","-0.667"
"Fam117b","1.000","-0.486","0.479","-2.260"
"Wdr12","1.000","0.147","0.605","0.564"
"Nbeal1","1.000","-0.146","2.641","-0.288"
"Cyp20a1","1.000","0.273","1.154","0.786"
"Abi2","1.000","0.117","0.873","0.404"
"Raph1","1.000","0.104","0.886","0.342"
"Pard3b","1.000","0.351","3.333","0.638"
"Ino80d","1.000","-0.577","1.672","-1.386"
"Ndufs1","1.000","1.017","3.994","1.632"
"Eef1b2","1.000","-0.127","7.467","-0.154"
"Adam23","1.000","0.358","0.122","1.767"
"Fastkd2","1.000","7.841e-02","0.684","0.286"
"Klf7","1.000","-6.299e-02","1.192","-0.193"
"Creb1","1.000","0.526","4.230","0.810"
"Mettl21a","1.000","-0.815","2.289","-1.772"
"Ccnyl1","1.000","-0.424","0.761","-1.490"
"Fzd5","1.000","-0.593","2.033","-1.324"
"Plekhm3","1.000","0.300","0.872","1.036"
"Idh1","1.000","-0.139","0.831","-0.450"
"Pikfyve","1.000","0.486","1.397","1.266"
"Map2","1.000","0.269","2.656","0.524"
"Rpe","1.000","0.534","2.728","1.046"
"Kansl1l","1.000","-0.571","5.559","-0.791"
"Acadl","1.000","0.532","4.016","0.844"
"Lancl1","1.000","-0.255","2.990","-0.476"
"Cps1","1.000","0.718","0.713","2.936"
"Erbb4","1.000","0.718","0.713","2.936"
"Ikzf2","1.000","0.275","2.228","0.557"
"Atic","1.000","-9.557e-02","1.033","-0.280"
"Fn1","1.000","0.110","2.187","0.224"
"Mreg","1.000","0.845","3.129","1.621"
"Pecr","1.000","0.164","4.318","0.263"
"Xrcc5","1.000","-0.213","0.521","-0.871"
"Smarcal1","1.000","1.719e-02","0.764","6.006e-02"
"Igfbp2","1.000","1.320","2.638","2.713"
"Igfbp5","1.000","0.190","1.234","0.534"
"Tns1","1.000","0.228","0.323","1.108"
"Rufy4","1.000","0.300","0.872","1.036"
"Arpc2","1.000","0.125","1.704","0.292"
"Aamp","1.000","-0.672","9.378","-0.775"
"Pnkd","1.000","0.242","3.597","0.400"
"Tmbim1","1.000","0.248","3.987","0.391"
"Ctdsp1","1.000","-0.681","9.166","-0.802"
"Vil1","1.000","-0.136","7.986e-02","-0.671"
"Usp37","1.000","-2.528e-02","1.046","-7.775e-02"
"Cnot9","1.000","-0.321","0.240","-1.580"
"Zfp142","1.000","-0.147","0.722","-0.524"
"Bcs1l","1.000","-9.557e-02","1.033","-0.280"
"Rnf25","1.000","0.653","2.837","1.202"
"Stk36","1.000","-0.136","7.986e-02","-0.671"
"Ttll4","1.000","0.147","0.605","0.564"
"Cdk5r2","1.000","0.718","0.713","2.936"
"Ihh","1.000","-0.425","0.508","-1.975"
"Nhej1","1.000","0.657","0.810","2.262"
"Slc23a3","1.000","0.112","0.202","0.549"
"Cnppd1","1.000","0.453","4.584","0.740"
"Retreg2","1.000","-0.221","1.994","-0.505"
"Zfand2b","1.000","0.362","4.066","0.567"
"Abcb6","1.000","0.174","1.692","0.439"
"Atg9a","1.000","-0.227","3.082","-0.423"
"Ankzf1","1.000","-6.144e-02","1.327","-0.172"
"Glb1l","1.000","0.340","0.445","1.483"
"Stk16","1.000","0.435","8.281","0.533"
"Tuba4a","1.000","-0.321","0.240","-1.580"
"Dnajb2","1.000","-0.365","3.229","-0.662"
"Ptprn","1.000","0.358","0.122","1.767"
"Resp18","1.000","-0.136","7.986e-02","-0.671"
"Dnpep","1.000","0.311","4.335","0.471"
"Des","1.000","-0.425","0.508","-1.975"
"Speg","1.000","0.358","0.122","1.767"
"Gmppa","1.000","0.166","5.895","0.244"
"Chpf","1.000","-8.307e-02","0.643","-0.311"
"Obsl1","1.000","0.945","0.834","3.342"
"Inha","1.000","0.291","1.532","0.765"
"Stk11ip","1.000","1.267","3.389","2.374"
"Slc4a3","1.000","0.112","0.202","0.549"
"Sgpp2","1.000","-0.136","7.986e-02","-0.671"
"Farsb","1.000","-0.313","2.934","-0.568"
"BC035947","1.000","-0.136","7.986e-02","-0.671"
"Mogat1","1.000","-3.099e-02","1.301","-8.961e-02"
"Acsl3","1.000","-7.635e-02","0.361","-0.362"
"Utp14b","1.000","0.340","0.445","1.483"
"Wdfy1","1.000","0.934","4.233","1.544"
"Cul3","1.000","0.501","5.568","0.718"
"Irs1","1.000","-0.520","3.209","-1.046"
"Rhbdd1","1.000","-0.427","3.280","-0.785"
"Col4a4","1.000","0.989","1.505","2.855"
"Col4a3","1.000","0.945","0.834","3.342"
"Mff","1.000","-0.503","2.734","-0.998"
"Tm4sf20","1.000","0.718","0.713","2.936"
"Agfg1","1.000","1.456e-03","1.730","3.642e-03"
"Pid1","1.000","1.707e-02","1.112","5.390e-02"
"Trip12","1.000","-0.503","2.516","-1.025"
"Sp140","1.000","0.945","0.834","3.342"
"Sp100","1.000","-0.136","7.986e-02","-0.671"
"Cab39","1.000","-5.274e-02","5.146","-7.635e-02"
"Itm2c","1.000","-1.118","6.544","-1.567"
"Gpr55","1.000","0.358","0.122","1.767"
"Psmd1","1.000","0.462","4.133","0.740"
"Armc9","1.000","-0.147","0.441","-0.642"
"B3gnt7","1.000","-0.425","0.508","-1.975"
"Ncl","1.000","-5.768e-02","1.717","-0.136"
"Nmur1","1.000","-0.136","7.986e-02","-0.671"
"Ptma","1.000","-1.163","7.833","-1.571"
"Pde6d","1.000","0.472","0.243","2.326"
"Cops7b","1.000","0.361","2.350","0.714"
"Dis3l2","1.000","9.847e-02","1.075","0.290"
"Alpi","1.000","0.238","0.726","0.847"
"Akp3","1.000","0.415","0.768","1.451"
"Eif4e2","1.000","-0.766","3.452","-1.330"
"Gigyf2","1.000","-0.203","2.212","-0.431"
"Kcnj13","1.000","-0.589","3.775","-0.963"
"Ngef","1.000","-0.145","1.381","-0.402"
"Neu2","1.000","0.358","0.122","1.767"
"Inpp5d","1.000","-0.486","0.479","-2.260"
"Atg16l1","1.000","6.950e-03","2.994","1.301e-02"
"Dgkd","1.000","0.154","8.740","0.184"
"Usp40","1.000","0.170","2.376","0.375"
"Hjurp","1.000","-0.178","8.128","-0.216"
"Sh3bp4","1.000","-0.113","1.407","-0.309"
"Agap1","1.000","-0.262","1.755","-0.613"
"Cops8","1.000","0.703","2.592","1.422"
"Col6a3","1.000","-0.398","0.790","-1.298"
"Mlph","1.000","-0.432","2.327","-0.977"
"Prlh","1.000","-0.136","7.986e-02","-0.671"
"Rab17","1.000","4.612e-02","0.483","0.194"
"Lrrfip1","1.000","-0.572","2.423","-1.180"
"Ramp1","1.000","3.969e-02","0.966","0.126"
"Ube2f","1.000","0.504","3.840","0.859"
"Scly","1.000","-0.306","1.272","-0.814"
"Erfe","1.000","0.358","0.122","1.767"
"Ilkap","1.000","-0.511","3.376","-0.915"
"Hes6","1.000","0.218","1.411","0.592"
"Per2","1.000","0.305","1.935","0.729"
"Traf3ip1","1.000","0.477","2.300","1.071"
"Asb1","1.000","-0.674","0.668","-2.541"
"Hdac4","1.000","-0.600","2.142","-1.308"
"Ndufa10","1.000","-0.263","3.699","-0.428"
"Cops9","1.000","3.449e-02","5.167","5.008e-02"
"Gpc1","1.000","-0.136","7.986e-02","-0.671"
"Dusp28","1.000","-0.528","1.701","-1.270"
"Rnpepl1","1.000","-0.261","6.005","-0.381"
"Capn10","1.000","0.172","3.664","0.281"
"Gpr35","1.000","-0.168","0.630","-0.656"
"Mterf4","1.000","-0.644","2.222","-1.383"
"Ppp1r7","1.000","-0.337","3.123","-0.611"
"Ano7","1.000","-0.693","1.109","-1.968"
"Hdlbp","1.000","-1.010","19.179","-0.973"
"Sept2","1.000","0.166","6.358","0.215"
"Farp2","1.000","1.456e-03","1.730","3.642e-03"
"Stk25","1.000","8.459e-03","17.108","7.614e-03"
"Bok","1.000","-7.635e-02","0.361","-0.362"
"Thap4","1.000","0.792","1.036","2.357"
"Atg4b","1.000","-0.789","1.739","-1.881"
"Dtymk","1.000","-2.802e-02","6.293","-3.712e-02"
"Ing5","1.000","0.166","0.806","0.568"
"D2hgdh","1.000","0.641","3.038","1.143"
"Pdcd1","1.000","0.358","0.122","1.767"
"Fam174a","1.000","0.571","2.148","1.280"
"St8sia4","1.000","-0.136","7.986e-02","-0.671"
"Ppip5k2","1.000","-7.635e-02","0.361","-0.362"
"Gin1","1.000","0.571","2.148","1.280"
"Pam","1.000","-0.321","0.240","-1.580"
"Rnf152","1.000","0.229","0.525","0.931"
"Pign","1.000","-0.600","2.142","-1.308"
"Relch","1.000","0.240","4.117","0.401"
"Tnfrsf11a","1.000","-0.172","1.113","-0.485"
"Zcchc2","1.000","-0.628","3.443","-1.145"
"Phlpp1","1.000","-0.486","0.479","-2.260"
"Bcl2","1.000","0.324","6.405","0.424"
"Kdsr","1.000","-9.187e-02","2.280","-0.192"
"Vps4b","1.000","0.139","1.289","0.392"
"Serpinb5","1.000","-0.136","7.986e-02","-0.671"
"Serpinb8","1.000","0.358","0.122","1.767"
"Tsn","1.000","1.962e-02","4.428","3.193e-02"
"Nifk","1.000","-0.302","0.991","-0.892"
"Clasp1","1.000","-0.287","3.460","-0.509"
"Tfcp2l1","1.000","-2.138e-02","0.563","-8.438e-02"
"Gli2","1.000","-0.136","7.986e-02","-0.671"
"Inhbb","1.000","0.112","0.202","0.549"
"Ralb","1.000","-0.374","1.071","-1.067"
"Tmem185b","1.000","-7.635e-02","0.361","-0.362"
"Epb41l5","1.000","-0.486","2.155","-1.056"
"Ptpn4","1.000","0.612","1.116","1.756"
"Tmem177","1.000","0.112","0.202","0.549"
"Sctr","1.000","-0.241","8.969","-0.311"
"Dbi","1.000","0.389","3.809","0.657"
"Steap3","1.000","-0.168","0.630","-0.656"
"Insig2","1.000","0.340","0.445","1.483"
"Ccdc93","1.000","-0.311","1.554","-0.765"
"Ddx18","1.000","-0.141","1.205","-0.411"
"Actr3","1.000","0.123","0.403","0.558"
"Slc35f5","1.000","0.208","4.104","0.326"
"Gpr39","1.000","1.719e-02","0.764","6.006e-02"
"Nckap5","1.000","0.489","2.429","1.024"
"Mgat5","1.000","1.719e-02","0.764","6.006e-02"
"Tmem163","1.000","-0.136","7.986e-02","-0.671"
"Ccnt2","1.000","3.700e-02","5.328","5.603e-02"
"Rab3gap1","1.000","-0.529","4.085","-0.834"
"Zranb3","1.000","-0.213","0.521","-0.871"
"R3hdm1","1.000","-0.159","3.631","-0.263"
"Ubxn4","1.000","0.175","8.761","0.208"
"Lct","1.000","0.718","0.713","2.936"
"Mcm6","1.000","-0.136","7.986e-02","-0.671"
"Dars","1.000","-1.227","3.717","-2.211"
"Cxcr4","1.000","-0.136","7.986e-02","-0.671"
"Cd55","1.000","-0.398","0.790","-1.298"
"Pfkfb2","1.000","-0.326","4.665","-0.511"
"Yod1","1.000","2.915e-02","2.322","6.050e-02"
"AA986860","1.000","-0.503","4.691","-0.791"
"Pigr","1.000","0.503","2.782","0.991"
"Mapkapk2","1.000","-0.227","4.853","-0.330"
"Eif2d","1.000","0.202","2.095","0.468"
"Rassf5","1.000","0.112","0.202","0.549"
"Ikbke","1.000","-1.240","2.755","-2.574"
"Srgap2","1.000","0.422","1.171","1.244"
"Fam72a","1.000","0.718","0.713","2.936"
"Ctse","1.000","-0.938","11.027","-1.014"
"Rab7b","1.000","-0.425","0.508","-1.975"
"Slc26a9","1.000","-0.486","2.155","-1.056"
"Pm20d1","1.000","-0.580","0.588","-2.322"
"Slc41a1","1.000","-0.133","1.314","-0.351"
"Rab29","1.000","-1.008","1.617","-2.510"
"Nucks1","1.000","-0.569","0.559","-2.481"
"Slc45a3","1.000","-0.480","1.483","-1.294"
"Elk4","1.000","0.434","2.698","0.834"
"Mfsd4a","1.000","8.892e-02","4.991","0.128"
"Cdk18","1.000","-9.054e-02","5.563","-0.130"
"Klhdc8a","1.000","-0.321","0.240","-1.580"
"Dstyk","1.000","9.805e-04","2.737","1.834e-03"
"Rbbp5","1.000","-0.197","2.066","-0.434"
"Tmem81","1.000","0.641","0.487","2.969"
"Nfasc","1.000","0.358","0.122","1.767"
"Mdm4","1.000","-0.214","8.325","-0.250"
"Pik3c2b","1.000","-0.361","3.014","-0.648"
"Ppp1r15b","1.000","-0.105","2.561","-0.210"
"Plekha6","1.000","-7.164e-02","5.274","-0.108"
"Etnk2","1.000","-0.248","0.160","-1.220"
"Sox13","1.000","0.196","3.513","0.349"
"Snrpe","1.000","0.228","0.323","1.108"
"Lax1","1.000","-0.136","7.986e-02","-0.671"
"Atp2b4","1.000","-7.635e-02","0.361","-0.362"
"Prelp","1.000","-1.746e-04","0.281","-8.491e-04"
"Btg2","1.000","-0.684","14.280","-0.659"
"Chit1","1.000","-0.168","0.630","-0.656"
"Chil1","1.000","-0.425","0.508","-1.975"
"Adora1","1.000","-0.260","2.037","-0.571"
"Ppfia4","1.000","0.358","0.122","1.767"
"Tmem183a","1.000","0.448","3.278","0.768"
"Cyb5r1","1.000","0.819","1.359","2.159"
"Adipor1","1.000","-1.003","6.615","-1.416"
"Klhl12","1.000","-0.321","2.653","-0.614"
"Rabif","1.000","-0.339","0.962","-1.080"
"Kdm5b","1.000","-0.293","2.788","-0.562"
"Ppp1r12b","1.000","-0.262","1.755","-0.613"
"Ptpn7","1.000","-0.425","0.508","-1.975"
"Arl8a","1.000","3.133e-02","5.486","4.288e-02"
"Elf3","1.000","0.583","9.384","0.658"
"Rnpep","1.000","-0.446","7.815","-0.585"
"Timm17a","1.000","-1.342","1.496","-3.734"
"Shisa4","1.000","-2.138e-02","0.563","-8.438e-02"
"Ipo9","1.000","0.204","1.209","0.592"
"Nav1","1.000","-2.528e-02","1.046","-7.775e-02"
"Csrp1","1.000","-0.440","3.989","-0.713"
"Lad1","1.000","0.683","3.423","1.258"
"Pkp1","1.000","-0.136","7.986e-02","-0.671"
"Tmem9","1.000","6.595e-03","2.603","1.309e-02"
"Cacna1s","1.000","-0.425","0.508","-1.975"
"Kif21b","1.000","-0.674","0.668","-2.541"
"Mroh3","1.000","-0.841","0.828","-2.899"
"Inava","1.000","0.135","1.478","0.341"
"Camsap2","1.000","-7.635e-02","0.361","-0.362"
"Ddx59","1.000","-0.136","7.986e-02","-0.671"
"Zfp281","1.000","-3.443e-02","1.436","-8.780e-02"
"Ptprc","1.000","-0.421","0.399","-2.064"
"Nek7","1.000","0.911","1.481","2.322"
"Dennd1b","1.000","0.234","3.279","0.425"
"Zbtb41","1.000","-1.746e-04","0.281","-8.491e-04"
"Cdc73","1.000","-0.389","3.482","-0.698"
"Glrx2","1.000","-4.417e-02","3.447","-7.912e-02"
"Ro60","1.000","-0.757","1.189","-2.094"
"Uchl5","1.000","-0.424","3.737","-0.690"
"Rgs1","1.000","-0.136","7.986e-02","-0.671"
"Pla2g4a","1.000","-0.452","1.122","-1.356"
"Ptgs2","1.000","-0.136","7.986e-02","-0.671"
"Odr4","1.000","-0.364","4.328","-0.556"
"Tpr","1.000","-9.011e-02","2.599","-0.182"
"Ivns1abp","1.000","-6.087e-02","25.954","-4.847e-02"
"Swt1","1.000","-0.580","0.588","-2.322"
"Trmt1l","1.000","-0.155","2.695","-0.293"
"Rnf2","1.000","0.200","1.196","0.566"
"Fam129a","1.000","-0.573","5.450","-0.800"
"Edem3","1.000","-0.488","6.631","-0.681"
"Tsen15","1.000","0.612","1.116","1.756"
"Arpc5","1.000","-1.132","1.748","-2.752"
"Smg7","1.000","0.122","1.772","0.302"
"Lamc2","1.000","0.370","1.074","1.093"
"Lamc1","1.000","-0.311","1.835","-0.715"
"Shcbp1l","1.000","0.358","0.122","1.767"
"Dhx9","1.000","0.102","4.063","0.161"
"Rnasel","1.000","0.112","0.202","0.549"
"Glul","1.000","0.842","6.595","1.110"
"Ier5","1.000","-0.648","0.639","-2.673"
"Stx6","1.000","-9.739e-02","1.516","-0.242"
"Xpr1","1.000","0.396","1.342","1.134"
"Acbd6","1.000","-0.689","2.772","-1.363"
"Qsox1","1.000","0.329","5.045","0.510"
"Cep350","1.000","0.207","3.030","0.395"
"Tor1aip1","1.000","-0.550","4.446","-0.834"
"Tor1aip2","1.000","-7.179e-03","10.983","-7.693e-03"
"Tdrd5","1.000","-0.136","7.986e-02","-0.671"
"Nphs2","1.000","-0.321","0.240","-1.580"
"Axdnd1","1.000","0.321","0.848","1.079"
"Soat1","1.000","-0.178","8.783","-0.212"
"Abl2","1.000","-0.562","1.311","-1.483"
"Tor3a","1.000","-0.136","7.986e-02","-0.671"
"Fam20b","1.000","-0.806","5.035","-1.246"
"Ralgps2","1.000","0.112","0.202","0.549"
"Cryzl2","1.000","0.548","0.688","2.013"
"Sec16b","1.000","0.767","3.739","1.342"
"Cop1","1.000","-0.363","1.634","-0.877"
"Tnr","1.000","-0.425","0.508","-1.975"
"Cacybp","1.000","-0.425","0.508","-1.975"
"Rabgap1l","1.000","0.853","8.732","0.974"
"Rc3h1","1.000","0.198","4.293","0.301"
"Serpinc1","1.000","0.792","1.036","2.357"
"Zbtb37","1.000","-0.197","2.066","-0.434"
"Dars2","1.000","-0.440","1.151","-1.221"
"Klhl20","1.000","0.647","1.842","1.503"
"Prdx6","1.000","0.448","0.566","1.774"
"Suco","1.000","-0.889","1.899","-2.049"
"Pigc","1.000","-0.580","0.588","-2.322"
"Dnm3","1.000","0.112","0.202","0.549"
"Eef1aknmt","1.000","-0.225","0.911","-0.690"
"Vamp4","1.000","-0.194","1.285","-0.551"
"Prrc2c","1.000","-0.673","7.620","-0.816"
"Fmo2","1.000","-0.136","7.986e-02","-0.671"
"Gorab","1.000","0.229","0.525","0.931"
"Kifap3","1.000","0.228","0.323","1.108"
"Scyl3","1.000","-0.621","2.864","-1.191"
"BC055324","1.000","0.358","0.122","1.767"
"Mettl18","1.000","-1.746e-04","0.281","-8.491e-04"
"Slc19a2","1.000","-0.271","3.308","-0.467"
"Ccdc181","1.000","-9.739e-02","1.516","-0.242"
"Blzf1","1.000","1.672e-02","2.548","3.184e-02"
"Nme7","1.000","0.792","1.036","2.357"
"Atp1b1","1.000","1.581","52.367","1.201"
"Dpt","1.000","-0.674","0.668","-2.541"
"Sft2d2","1.000","-0.254","2.637","-0.515"
"Tiprl","1.000","0.203","2.308","0.403"
"Gpr161","1.000","-1.746e-04","0.281","-8.491e-04"
"Dcaf6","1.000","0.604","6.214","0.817"
"Mpc2","1.000","-0.178","6.916","-0.243"
"Mpzl1","1.000","-0.168","0.630","-0.656"
"Creg1","1.000","0.818","8.824","0.951"
"Cd247","1.000","-0.425","0.508","-1.975"
"Pou2f1","1.000","-4.585e-02","1.473","-0.120"
"Gpa33","1.000","0.472","0.243","2.326"
"Tada1","1.000","-0.164","1.877","-0.372"
"Pogk","1.000","-0.210","2.629","-0.413"
"Uck2","1.000","-0.332","8.742","-0.422"
"Tmco1","1.000","-0.175","1.633","-0.441"
"Aldh9a1","1.000","-4.004e-02","1.863","-8.911e-02"
"Mgst3","1.000","-0.262","3.444","-0.471"
"Rxrg","1.000","-0.425","0.508","-1.975"
"Pbx1","1.000","-1.112","18.280","-1.078"
"Rgs5","1.000","0.112","0.202","0.549"
"Rgs4","1.000","-0.136","7.986e-02","-0.671"
"Hsd17b7","1.000","-0.425","0.508","-1.975"
"Ddr2","1.000","-0.136","7.986e-02","-0.671"
"Uap1","1.000","0.247","4.483","0.378"
"Uhmk1","1.000","0.365","2.057","0.853"
"Nos1ap","1.000","-9.033e-02","3.379","-0.152"
"Olfml2b","1.000","-0.136","7.986e-02","-0.671"
"Atf6","1.000","-0.503","2.516","-1.025"
"Dusp12","1.000","-0.724","1.550","-1.797"
"Fcgr2b","1.000","-0.136","7.986e-02","-0.671"
"Fcgr3","1.000","-0.248","0.160","-1.220"
"Sdhc","1.000","0.195","9.979","0.226"
"Pcp4l1","1.000","0.147","0.605","0.564"
"Tomm40l","1.000","0.558","4.969","0.866"
"Fcer1g","1.000","-1.057","1.067","-3.307"
