"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Thbd","1.000","-0.394","2.643","-0.806"
"Cd93","1.000","0.342","0.135","1.661"
"Nxt1","1.000","0.448","1.648","1.200"
"Gzf1","1.000","-0.498","3.433","-0.931"
"Napb","1.000","0.413","0.440","1.862"
"Cst3","1.000","-1.296","84.087","-1.174"
"Syndig1","1.000","0.253","7.907e-02","1.230"
"Zfp120","1.000","5.085e-02","0.305","0.245"
"Zfp937","1.000","0.391","0.576","1.581"
"Apmap","1.000","-2.587e-02","6.278","-3.969e-02"
"Acss1","1.000","-0.127","11.100","-0.165"
"Entpd6","1.000","-0.620","4.292","-1.094"
"Pygb","1.000","0.433","26.663","0.410"
"Abhd12","1.000","-0.640","28.000","-0.662"
"Gins1","1.000","-0.229","4.483","-0.394"
"Ninl","1.000","-0.154","5.465","-0.247"
"Nanp","1.000","0.253","0.734","0.921"
"Nsfl1c","1.000","-0.105","32.537","-9.535e-02"
"Fkbp1a","1.000","9.442e-02","26.911","9.376e-02"
"Sdcbp2","1.000","-1.099","65.683","-0.909"
"Snph","1.000","0.694","0.169","3.398"
"Tmem74bos","1.000","0.253","7.907e-02","1.230"
"Tmem74b","1.000","0.592","5.643e-02","2.901"
"Psmf1","1.000","0.520","10.733","0.676"
"Angpt4","1.000","0.592","5.643e-02","2.901"
"Fam110a","1.000","-0.601","9.057","-0.844"
"Slc52a3","1.000","-1.194","8.471","-1.727"
"Srxn1","1.000","-1.174","9.736","-1.669"
"Tcf15","1.000","0.253","7.907e-02","1.230"
"Csnk2a1","1.000","0.120","11.752","0.142"
"Tbc1d20","1.000","-0.270","5.048","-0.446"
"Rbck1","1.000","-4.735e-02","11.506","-6.045e-02"
"Trib3","1.000","-1.003","6.686","-1.539"
"Sox12","1.000","0.371","1.863","0.953"
"Zcchc3","1.000","0.330","2.134","0.808"
"Rem1","1.000","-4.618e-02","1.062","-0.133"
"H13","1.000","-0.506","18.475","-0.581"
"Mcts2","1.000","-0.111","5.172","-0.182"
"Id1","1.000","-4.316e-02","196.658","-3.236e-02"
"Cox4i2","1.000","0.342","0.135","1.661"
"Bcl2l1","1.000","-0.217","55.122","-0.192"
"Tpx2","1.000","8.311e-02","18.602","9.280e-02"
"Pdrg1","1.000","0.155","3.715","0.295"
"Ccm2l","1.000","0.342","0.135","1.661"
"Hck","1.000","7.277e-02","0.903","0.224"
"Tm9sf4","1.000","-0.443","10.559","-0.582"
"Tspyl3","1.000","-6.916e-02","1.265","-0.187"
"Plagl2","1.000","9.052e-02","11.967","0.106"
"Pofut1","1.000","1.367e-02","15.115","1.551e-02"
"Kif3b","1.000","-3.198e-03","7.001","-4.722e-03"
"Asxl1","1.000","0.280","11.379","0.336"
"Nol4l","1.000","-0.500","2.598","-1.029"
"Commd7","1.000","-0.226","11.631","-0.298"
"Dnmt3b","1.000","0.168","0.621","0.652"
"Mapre1","1.000","-0.531","16.013","-0.640"
